acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-1.103091,-9.025726,-3.345166,17.99,17.780001,-15.190001,1729477228716.0,0.0
-1.395016,-9.23151,-3.158526,13.23,19.040001,-13.02,1729477228721.0,0.0
-1.086342,-9.006584,-3.292524,16.870001,17.01,-12.11,1729477228731.0,0.0
-0.31346,-8.834301,-3.416951,17.01,8.61,-9.03,1729477228733.0,0.0
-0.404387,-9.059227,-3.431308,11.55,13.02,-5.74,1729477228748.0,0.0
-0.81356,-9.442079,-3.273381,10.92,20.65,-3.71,1729477228768.0,0.0
-0.435494,-9.320045,-3.35713,10.85,12.11,-3.43,1729477228788.0,0.0
-0.267996,-9.334401,-3.354738,6.37,9.1,-1.89,1729477228809.0,0.0
-0.806381,-9.662218,-3.402594,-1.33,12.95,-2.17,1729477228829.0,0.0
-0.89013,-9.734003,-3.07717,-8.47,11.69,-4.27,1729477228848.0,0.0
-0.270389,-9.729217,-3.433701,-15.89,2.1,-5.46,1729477228868.0,0.0
-0.014357,-9.609575,-3.579663,-25.549999,1.68,-6.51,1729477228888.0,0.0
-0.346959,-9.62154,-3.512664,-23.73,7.7,-7.14,1729477228912.0,0.0
-0.023928,-9.097511,-3.570091,-9.31,3.36,-5.88,1729477228929.0,0.0
-0.16989,-8.925228,-3.725625,2.45,3.78,-3.22,1729477228948.0,0.0
-0.691526,-9.073583,-3.105884,-1.19,8.26,-3.01,1729477228967.0,0.0
-0.976272,-9.255438,-2.974278,-11.41,7.07,-4.55,1729477228988.0,0.0
-0.540778,-9.169296,-3.333202,-16.52,-2.66,-6.51,1729477229009.0,0.0
-0.287139,-9.085547,-3.524628,-12.81,-7.56,-5.88,1729477229028.0,0.0
-0.562313,-8.810372,-3.519842,-15.33,-6.37,-5.95,1729477229048.0,0.0
-0.490529,-8.79123,-3.565305,-23.24,-8.12,-4.69,1729477229068.0,0.0
-0.208176,-8.985049,-3.771089,-25.129999,-10.5,-1.89,1729477229088.0,0.0
-0.095713,-9.035298,-4.122833,-20.51,-9.73,0.49,1729477229109.0,0.0
-0.117248,-9.346365,-4.242475,-8.96,-7.77,2.94,1729477229128.0,0.0
-0.562313,-9.183653,-4.110869,-0.14,-1.61,1.05,1729477229147.0,0.0
-1.107877,-9.037691,-3.773481,5.74,6.86,-0.42,1729477229168.0,0.0
-0.995414,-9.308081,-3.940979,8.82,5.67,-1.26,1729477229188.0,0.0
-0.583849,-9.753145,-3.943372,14.63,2.03,-1.96,1729477229209.0,0.0
-0.868595,-9.698111,-3.294917,28.07,3.64,-4.2,1729477229230.0,0.0
-1.426122,-9.54497,-3.089134,78.610001,8.68,-5.81,1729477229248.0,0.0
-1.627119,-9.186047,-3.57727,101.919998,3.71,-6.09,1729477229269.0,0.0
-1.428515,-9.054441,-3.318845,97.93,-0.7,-8.68,1729477229289.0,0.0
-1.591227,-9.346365,-2.500499,92.050003,-0.42,-9.45,1729477229310.0,0.0
-1.782653,-9.537791,-1.959722,104.510002,-5.04,-8.4,1729477229329.0,0.0
-1.899901,-9.274581,-1.785046,119.840004,-11.27,-6.51,1729477229348.0,0.0
-2.194218,-8.982656,-1.160519,108.290001,-12.95,-6.3,1729477229368.0,0.0
-2.608176,-8.779266,-0.825524,73.220001,-19.67,-4.27,1729477229389.0,0.0
-2.541178,-9.126225,-0.878166,30.380001,-32.549999,-1.61,1729477229409.0,0.0
-1.799403,-9.320045,-1.083949,-11.76,-47.670002,-0.77,1729477229430.0,0.0
-1.698904,-9.336794,-1.531406,-41.509998,-50.259998,-1.12,1729477229447.0,0.0
-2.344966,-9.391829,-1.964507,-69.090004,-46.200001,-5.46,1729477229469.0,0.0
-1.947758,-9.667004,-2.809174,-101.43,-53.689999,-11.48,1729477229489.0,0.0
-0.844666,-9.987641,-3.306881,-126.349998,-63.91,-14.7,1729477229509.0,0.0
-0.655633,-10.011569,-3.751946,-127.400002,-56.91,-19.25,1729477229529.0,0.0
-1.081556,-9.812965,-4.158726,-110.599998,-44.939999,-23.870001,1729477229548.0,0.0
0.088534,-9.162118,-5.448457,-91.559998,-50.68,-23.030001,1729477229567.0,0.0
0.107677,-9.312866,-5.194818,-84.910004,-43.470001,-20.51,1729477229590.0,0.0
-0.62692,-9.396614,-5.168497,-73.779999,-30.309999,-21.700001,1729477229608.0,0.0
-0.674776,-9.12144,-5.316852,-57.959999,-24.99,-20.719999,1729477229629.0,0.0
0.677169,-8.240881,-5.417351,-71.75,-38.150002,-20.299999,1729477229648.0,0.0
1.179662,-8.327023,-5.379066,-95.269997,-35.91,-18.27,1729477229667.0,0.0
0.492921,-8.886944,-5.491528,-104.230003,-25.41,-18.969999,1729477229690.0,0.0
-0.117248,-9.322437,-6.01077,-92.050003,-24.780001,-23.309999,1729477229708.0,0.0
-0.18664,-10.085747,-5.386244,-66.290001,-34.720001,-28.98,1729477229728.0,0.0
0.55992,-7.733603,-3.218346,-22.75,-40.740002,-27.299999,1729477229748.0,0.0
0.758525,-6.075377,-1.249053,-12.39,-56.07,-24.92,1729477229774.0,0.0
0.638884,-5.759524,-2.624927,-45.990002,-62.860001,-22.049999,1729477229787.0,0.0
1.261017,-6.84108,-4.644469,-84.209999,-85.470001,-12.39,1729477229808.0,0.0
1.584049,-6.862615,-5.711668,-127.120003,-93.730003,-10.01,1729477229829.0,0.0
0.878166,-6.766902,-6.518049,-152.110001,-92.68,-12.67,1729477229849.0,0.0
-0.215354,-7.06122,-6.089733,-168.910004,-92.540001,-17.57,1729477229869.0,0.0
-0.677169,-6.556334,-7.556533,-175.419998,-96.25,-27.09,1729477229889.0,0.0
-1.655833,-5.833702,-8.260024,-159.460007,-104.650002,-31.290001,1729477229911.0,0.0
-1.540978,-4.407579,-8.949157,-152.529999,-101.010002,-39.619999,1729477229928.0,0.0
-0.859023,-3.15374,-10.076177,-170.309998,-102.970001,-39.619999,1729477229947.0,0.0
-0.861416,-3.184847,-11.219944,-161.839996,-93.029999,-29.82,1729477229968.0,0.0
-2.048256,-4.058227,-11.861222,-122.5,-70.629997,-14.63,1729477229988.0,0.0
-2.801995,-5.690133,-11.909079,-66.080002,-50.75,-0.21,1729477230009.0,0.0
-1.959722,-6.716653,-10.79163,-17.57,-34.23,3.29,1729477230030.0,0.0
-1.287339,-6.252446,-9.602397,18.83,-30.030001,-6.44,1729477230048.0,0.0
-2.306681,-5.032106,-8.303094,52.009998,-17.290001,-13.58,1729477230069.0,0.0
-2.340181,-4.838287,-7.953743,71.75,-24.5,-16.1,1729477230087.0,0.0
-1.713261,-4.290331,-9.12144,67.900002,-43.75,-16.030001,1729477230109.0,0.0
-1.232304,-3.407379,-8.9683,19.74,-43.470001,-18.9,1729477230130.0,0.0
-0.382852,-3.799802,-9.437292,-31.290001,-43.610001,-18.27,1729477230149.0,0.0
1.246661,-3.919443,-11.576476,-33.18,-57.119999,-14.49,1729477230167.0,0.0
1.363909,-3.017349,-12.016755,-16.030001,-39.549999,-5.46,1729477230187.0,0.0
-0.071785,-3.615555,-11.57169,-10.36,-1.89,4.62,1729477230208.0,0.0
-0.337388,-4.424329,-10.595419,-6.58,14.56,9.45,1729477230229.0,0.0
-0.689133,-4.613362,-9.516255,-14.07,30.73,3.99,1729477230248.0,0.0
-3.54377,-5.642276,4.948357,-23.309999,43.049999,3.99,1729477230269.0,0.0
-7.444071,-7.166504,-10.114462,-98.139999,39.619999,-18.549999,1729477230287.0,0.0
-3.512664,-6.826723,-11.875579,-63.209999,-15.68,-13.37,1729477230308.0,0.0
-1.634298,-4.692325,-9.516255,-18.549999,1.19,-3.01,1729477230330.0,0.0
-3.866802,-4.98425,-10.844273,5.74,38.920002,8.05,1729477230349.0,0.0
-3.582055,-4.015156,-9.267403,63.209999,48.720001,26.530001,1729477230367.0,0.0
-1.773082,-4.414758,-10.176675,86.870003,42.349998,47.529999,1729477230389.0,0.0
-0.624527,-6.915257,-7.310073,112.770004,47.810001,50.189999,1729477230408.0,0.0
-0.899701,-5.414958,-5.735595,154.839996,43.889999,33.389999,1729477230431.0,0.0
-2.299503,-4.776074,-4.407579,113.959999,37.939999,9.52,1729477230447.0,0.0
-1.887937,-5.096712,-5.04407,14.42,9.1,-17.5,1729477230467.0,0.0
-2.447858,-3.457629,-6.350551,-27.16,-14.56,-25.48,1729477230491.0,0.0
-2.806781,-1.596013,-5.395815,-41.580002,-21.559999,-24.08,1729477230508.0,0.0
-1.57687,-2.385644,-7.290931,-72.800003,-60.200001,-11.69,1729477230528.0,0.0
-2.378466,-1.509871,-8.202596,-119.07,-54.040001,5.53,1729477230549.0,0.0
-6.12084,-4.773681,-11.150554,-104.300003,-35.560001,34.16,1729477230567.0,0.0
-7.936993,-5.733203,-10.978271,-14.07,-3.78,73.290001,1729477230588.0,0.0
-5.003392,-7.532606,-9.370294,-14.49,9.1,82.669998,1729477230608.0,0.0
-0.789631,-8.276773,-10.195816,14.14,-1.33,70.629997,1729477230631.0,0.0
-0.497707,-7.058826,-11.018949,100.169998,12.74,51.170002,1729477230647.0,0.0
-1.189233,-6.281159,-9.10469,126.0,34.23,30.380001,1729477230668.0,0.0
-0.947558,-5.417351,-5.187639,92.120003,29.889999,6.09,1729477230688.0,0.0
-0.028714,-5.029713,-5.460421,23.799999,2.03,-15.68,1729477230708.0,0.0
-0.87338,-4.735396,-6.15434,-21.49,-15.4,-33.25,1729477230731.0,0.0
-3.495914,-1.756332,-6.238089,-47.529999,-17.99,-44.310001,1729477230746.0,0.0
-4.204189,-2.632105,-6.750153,-95.620003,-37.59,-45.150002,1729477230768.0,0.0
-2.117648,-1.304088,-8.484949,-144.759995,-63.279999,-40.25,1729477230789.0,0.0
-4.007978,-1.684547,-10.092925,-113.889999,-48.93,-4.9,1729477230809.0,0.0
-8.973085,-1.311267,-11.868401,-33.599998,-22.889999,39.619999,1729477230829.0,0.0
-9.722038,-3.244668,-13.339987,-14.7,8.89,72.519997,1729477230847.0,0.0
-5.233103,-5.601598,-12.126825,-0.21,18.200001,96.25,1729477230869.0,0.0
-2.459821,-4.907679,-11.52862,63.490002,27.09,90.790001,1729477230887.0,0.0
-3.366701,-6.455836,-10.636096,95.900002,59.290001,84.209999,1729477230912.0,0.0
-1.232304,-8.595018,-5.295317,115.779999,51.310001,46.27,1729477230928.0,0.0
-1.215554,-6.972685,-4.019942,62.860001,45.150002,-4.83,1729477230948.0,0.0
-0.605384,-6.9679,-3.055635,9.38,11.2,-54.25,1729477230969.0,0.0
-0.823131,-0.380459,-3.337988,-23.17,-25.969999,-85.330002,1729477230988.0,0.0
-3.07717,0.445065,-6.412765,-86.239998,-42.209999,-87.010002,1729477231009.0,0.0
-2.993421,-1.454836,-9.339187,-136.220001,-61.670002,-79.099998,1729477231031.0,0.0
-2.285146,-2.321038,-11.569297,-158.479996,-66.010002,-68.32,1729477231047.0,0.0
-5.869594,-0.624527,-13.720445,-88.129997,-24.710001,-22.889999,1729477231068.0,0.0
-10.738988,-0.138784,-12.411572,0.98,15.12,44.029999,1729477231087.0,0.0
-8.999406,-4.352544,-10.805987,9.24,28.77,85.959999,1729477231108.0,0.0
-3.574877,-6.084948,-12.019149,37.799999,22.889999,100.449997,1729477231128.0,0.0
-2.541178,-6.348158,-9.365508,119.139999,32.830002,96.389999,1729477231149.0,0.0
-2.620141,-6.664011,-8.501699,144.899994,49.490002,78.610001,1729477231169.0,0.0
-1.507478,-8.772088,-8.805587,108.57,46.689999,40.599998,1729477231188.0,0.0
-0.775275,-6.12084,-2.459821,69.790001,35.91,-6.86,1729477231208.0,0.0
-0.827917,-7.702496,-5.800202,46.34,3.85,-50.330002,1729477231240.0,0.0
-2.112862,-2.210968,-1.785046,16.17,-15.190001,-91.0,1729477231247.0,0.0
-3.613162,-0.368495,-7.113862,-106.120003,-59.709999,-100.239998,1729477231269.0,0.0
-2.921637,3.091527,-7.678568,-133.350006,-75.32,-77.0,1729477231287.0,0.0
-4.089334,-2.328217,-11.13859,-94.57,-78.82,-21.07,1729477231307.0,0.0
-5.869594,-1.830509,-16.139589,-50.540001,-50.68,18.48,1729477231329.0,0.0
-8.736196,-0.722632,-10.102496,10.5,-7.28,67.480003,1729477231347.0,0.0
-9.425328,-5.072784,-11.349157,31.57,21.91,93.379997,1729477231367.0,0.0
-4.273581,-5.577669,-11.887544,52.360001,20.09,102.410004,1729477231389.0,0.0
-2.723032,-7.640282,-9.205189,111.230003,41.93,89.389999,1729477231407.0,0.0
-2.074577,-9.401401,-8.003991,144.339996,50.330002,61.110001,1729477231427.0,0.0
-1.18684,-9.674182,-6.197411,109.340004,46.619999,4.06,1729477231447.0,0.0
-0.930808,-5.702096,-3.866802,42.139999,26.6,-49.07,1729477231469.0,0.0
-0.509671,-6.774081,-4.503292,13.16,-10.29,-90.860001,1729477231487.0,0.0
-1.718047,-0.050249,-2.191825,-27.370001,-27.51,-114.169998,1729477231509.0,0.0
-4.852644,1.761117,-6.386444,-120.889999,-41.580002,-112.0,1729477231527.0,0.0
-3.273381,0.715454,-8.836694,-159.180008,-59.920002,-92.82,1729477231547.0,0.0
