acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-3.084348,-5.87438,-7.889136,52.009998,5.11,3.78,1729475807254.0,0.0
-3.117848,-5.115855,-7.908278,60.689999,2.94,3.43,1729475807255.0,0.0
-3.0006,-4.957928,-8.023134,40.18,-0.63,4.41,1729475807258.0,0.0
-3.007778,-5.362316,-7.869993,12.81,4.13,5.32,1729475807276.0,0.0
-2.766103,-5.998806,-7.192825,6.23,4.48,5.25,1729475807299.0,0.0
-2.230111,-6.211767,-7.537392,14.42,-8.61,2.52,1729475807316.0,0.0
-2.201397,-5.642276,-7.71446,19.6,-9.45,0.49,1729475807334.0,0.0
-2.825923,-4.905287,-7.944171,6.44,-3.99,-2.38,1729475807355.0,0.0
-3.172883,-4.24726,-7.702496,-17.99,-1.82,-3.15,1729475807375.0,0.0
-2.931208,-5.216353,-7.503892,-43.119999,-13.23,-3.36,1729475807395.0,0.0
-1.545763,-6.070591,-8.865408,-55.02,-35.139999,-6.72,1729475807414.0,0.0
-1.792224,-5.668597,-8.975478,-25.690001,-24.290001,-7.91,1729475807435.0,0.0
-2.641676,-5.065606,-8.360522,-4.2,-8.12,-8.05,1729475807454.0,0.0
-2.562713,-4.682754,-8.458629,15.190001,-16.309999,-3.78,1729475807476.0,0.0
-1.849652,-4.65404,-8.559127,11.2,-30.17,-0.49,1729475807501.0,0.0
-1.641476,-4.876573,-8.542377,-14.84,-24.15,-2.8,1729475807516.0,0.0
-2.096112,-5.338387,-8.547162,-23.379999,-16.309999,-5.95,1729475807534.0,0.0
-1.981257,-5.211568,-8.891729,-9.66,-20.790001,-9.59,1729475807554.0,0.0
-1.062413,-4.48415,-8.630912,0.63,-37.029999,-10.22,1729475807574.0,0.0
-0.722632,-4.362115,-8.9683,-17.780001,-39.130001,-12.6,1729475807595.0,0.0
-1.18684,-4.54397,-8.700303,-44.799999,-26.530001,-18.059999,1729475807615.0,0.0
-1.619941,-4.639683,-8.647661,-49.0,-21.700001,-20.58,1729475807634.0,0.0
-1.462015,-4.644469,-8.965906,-39.200001,-28.700001,-18.34,1729475807654.0,0.0
-1.067199,-4.567898,-8.886944,-35.420002,-32.27,-16.450001,1729475807675.0,0.0
-1.261017,-4.567898,-9.001799,-37.240002,-27.860001,-16.52,1729475807695.0,0.0
-1.737189,-4.642076,-8.848659,-36.189999,-21.98,-15.05,1729475807714.0,0.0
-1.761117,-4.591826,-8.508877,-27.65,-23.52,-11.69,1729475807734.0,0.0
-1.404587,-4.254438,-8.422735,-24.360001,-27.93,-7.49,1729475807754.0,0.0
-1.198804,-4.17069,-8.664411,-42.84,-30.59,-6.16,1729475807774.0,0.0
-1.162912,-3.809374,-8.757731,-73.709999,-28.42,-7.56,1729475807796.0,0.0
-1.210768,-4.007978,-8.975478,-100.169998,-25.620001,-10.29,1729475807815.0,0.0
-1.036092,-4.63729,-9.276974,-103.529999,-23.870001,-13.72,1729475807834.0,0.0
-0.894916,-4.709075,-8.204988,-66.709999,-22.4,-15.05,1729475807855.0,0.0
-1.737189,-3.048456,-7.532606,-55.860001,-18.059999,-17.57,1729475807874.0,0.0
-2.785245,-2.620141,-9.868,-126.279999,-17.360001,-26.880001,1729475807895.0,0.0
-1.998007,-3.78066,-12.234503,-175.979996,-48.299999,-36.400002,1729475807918.0,0.0
-0.667598,-4.443472,-13.600803,-142.309998,-38.009998,-32.34,1729475807934.0,0.0
-0.42353,-3.553342,-13.624733,-48.580002,-8.89,-29.26,1729475807954.0,0.0
-1.277767,-3.986443,-12.332609,26.18,21.139999,-25.059999,1729475807975.0,0.0
-0.193819,-2.074577,-9.332008,32.970001,25.059999,-33.389999,1729475807994.0,0.0
-0.411566,-1.596013,-9.537791,34.860001,15.75,-34.650002,1729475808015.0,0.0
-1.232304,-0.480957,-8.941978,50.75,27.23,-29.68,1729475808035.0,0.0
-1.885544,0.732204,-9.745967,50.119999,27.860001,-18.48,1729475808054.0,0.0
-1.588834,0.411566,-9.387043,8.19,24.5,-5.11,1729475808075.0,0.0
-0.581456,-0.89013,-9.174082,-23.59,5.32,12.18,1729475808096.0,0.0
0.638884,-1.433301,-9.84168,-40.810001,-6.51,9.66,1729475808114.0,0.0
-0.662812,-0.753739,-9.377472,-43.540001,25.620001,16.940001,1729475808133.0,0.0
-3.393023,-1.320838,-8.989835,16.1,44.869999,35.700001,1729475808154.0,0.0
-4.35733,-1.74676,-9.375079,56.560001,23.24,45.709999,1729475808175.0,0.0
-3.436093,-0.344566,-9.97807,21.77,11.34,44.66,1729475808194.0,0.0
-2.18704,-2.244468,-10.82513,-17.360001,-6.51,45.150002,1729475808215.0,0.0
-1.395016,-3.735196,-11.751152,-38.639999,-7.91,27.09,1729475808233.0,0.0
-2.074577,-4.45065,-11.631511,-7.98,10.36,14.63,1729475808254.0,0.0
-2.749353,-2.605784,-11.038091,27.370001,17.01,-5.95,1729475808274.0,0.0
-2.67039,-1.122234,-10.667203,43.540001,30.030001,-16.450001,1729475808295.0,0.0
-1.57687,-1.90708,-9.028119,65.870003,6.93,-19.67,1729475808314.0,0.0
-1.756332,-0.447458,-9.085547,83.160004,27.58,-24.99,1729475808334.0,0.0
-2.411965,0.748954,-8.013563,49.279999,36.470001,-27.23,1729475808354.0,0.0
-2.426322,0.01675,-8.762517,-15.82,14.84,-29.049999,1729475808374.0,0.0
-1.4668,1.502693,-9.638289,-31.5,4.2,-20.860001,1729475808395.0,0.0
-0.066999,3.09392,-9.535398,7.14,-1.68,5.95,1729475808414.0,0.0
1.308874,1.5003,-8.549555,-28.0,-24.57,30.799999,1729475808433.0,0.0
0.442672,-1.945365,-8.008778,-110.879997,-10.85,34.23,1729475808454.0,0.0
-3.101098,-5.185246,-9.221939,-142.940002,29.82,28.700001,1729475808474.0,0.0
-5.407779,-4.323831,-11.459228,-155.330002,22.960001,-1.89,1729475808494.0,0.0
-4.275974,-3.225525,-13.351951,-135.240005,-3.36,-12.95,1729475808514.0,0.0
-0.866202,-4.098906,-11.722438,-30.870001,-36.610001,5.6,1729475808534.0,0.0
