acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-5.161318,-8.695518,-3.452843,9.31,19.809999,-29.68,1729420661601.0,0.0
-4.855037,-8.980263,-3.452843,8.47,15.68,-32.689999,1729420661603.0,0.0
-4.701896,-9.068797,-3.20399,14.28,13.3,-35.560001,1729420661603.0,0.0
-4.524827,-9.166903,-3.328416,28.280001,13.86,-37.52,1729420661607.0,0.0
-4.63729,-9.006584,-3.096312,37.939999,13.72,-40.810001,1729420661623.0,0.0
-4.37408,-8.886944,-3.309274,39.27,14.7,-46.200001,1729420661642.0,0.0
-4.082155,-9.023334,-3.29731,28.42,15.75,-54.810001,1729420661662.0,0.0
-3.847659,-9.473185,-3.141776,18.41,16.52,-61.040001,1729420661682.0,0.0
-3.596412,-9.796216,-3.402594,19.18,22.120001,-65.800003,1729420661704.0,0.0
-3.156133,-9.391829,-3.536592,35.0,26.950001,-70.840004,1729420661723.0,0.0
-2.723032,-8.752945,-2.892922,41.509998,24.360001,-73.360001,1729420661742.0,0.0
-2.455036,-8.757731,-2.931208,21.210001,17.710001,-74.199997,1729420661763.0,0.0
-2.199004,-9.047262,-3.144169,16.1,14.49,-69.090004,1729420661782.0,0.0
-2.143969,-9.288938,-3.125026,28.84,13.58,-65.870003,1729420661803.0,0.0
-1.998007,-9.049655,-2.201397,50.540001,16.379999,-63.420002,1729420661823.0,0.0
-1.926222,-8.398808,-1.392623,63.77,9.94,-58.380001,1729420661842.0,0.0
-2.124826,-7.858029,-1.289732,67.129997,9.1,-52.290001,1729420661862.0,0.0
-2.388037,-7.314859,-0.662812,61.389999,10.64,-45.43,1729420661883.0,0.0
-2.533999,-7.04447,-0.241675,40.599998,7.28,-39.200001,1729420661903.0,0.0
-2.708675,-6.975078,0.050249,9.24,3.92,-34.93,1729420661922.0,0.0
-2.928815,-7.06122,-0.239282,-14.49,0.98,-25.76,1729420661943.0,0.0
-3.249453,-6.836295,0.325424,-20.02,-2.52,-11.27,1729420661962.0,0.0
-3.529413,-6.996613,-0.081356,-17.43,-6.16,4.69,1729420661982.0,0.0
-3.809374,-5.682954,0.614955,-35.139999,-14.42,14.28,1729420662007.0,0.0
-4.972286,-7.57089,1.478764,-20.51,-28.91,36.470001,1729420662022.0,0.0
-5.182854,-8.12124,-0.70349,-37.380001,-31.99,27.65,1729420662042.0,0.0
-5.429315,-8.997013,-1.57687,-66.360001,-32.130001,21.91,1729420662064.0,0.0
-3.871587,-9.233903,-4.364508,-122.639999,-59.990002,2.03,1729420662084.0,0.0
-2.072184,-10.492528,-5.328816,-117.809998,-94.290001,5.81,1729420662103.0,0.0
-0.935594,-9.755538,-4.819145,-74.760002,-87.290001,14.77,1729420662122.0,0.0
-0.787239,-9.095119,-3.845266,-57.889999,-49.630001,5.6,1729420662143.0,0.0
-1.76351,-9.468399,-3.349952,-76.300003,-18.76,-0.07,1729420662162.0,0.0
-2.455036,-10.145569,-3.871587,-79.309998,-11.55,-1.33,1729420662185.0,0.0
-2.507678,-8.812766,-3.201597,-74.129997,-29.469999,-1.54,1729420662206.0,0.0
-2.311467,-9.284152,-4.034299,-62.510002,-36.330002,-1.05,1729420662223.0,0.0
-2.287539,-9.370294,-4.845466,-59.290001,-27.16,-6.16,1729420662244.0,0.0
-2.050649,-7.846066,-5.333601,-77.629997,-27.65,-11.76,1729420662262.0,0.0
-1.555335,-7.630712,-5.60399,-123.340004,-32.970001,-22.889999,1729420662284.0,0.0
-1.555335,-9.480364,-5.446064,-162.889999,-31.5,-33.459999,1729420662305.0,0.0
-1.737189,-9.253045,-5.860023,-162.75,-22.26,-41.439999,1729420662323.0,0.0
-1.835295,-7.999206,-5.599205,-150.850006,-18.34,-40.670002,1729420662343.0,0.0
-1.732404,-7.60439,-6.558727,-167.369995,-20.51,-34.790001,1729420662362.0,0.0
-1.631905,-7.953743,-7.872386,-178.080002,-3.36,-32.549999,1729420662384.0,0.0
-2.206182,-8.365308,-9.267403,-156.869995,14.56,-26.880001,1729420662406.0,0.0
-2.376073,-7.068398,-9.918249,-122.989998,35.349998,-24.360001,1729420662424.0,0.0
-1.634298,-5.166104,-9.607183,-60.619999,39.830002,-14.0,1729420662442.0,0.0
-0.981057,-4.608576,-8.846266,-50.889999,44.450001,-3.78,1729420662464.0,0.0
-0.346959,-5.156533,-6.321837,-52.849998,46.34,5.74,1729420662482.0,0.0
-0.605384,-7.298109,-2.919244,-30.73,45.57,12.88,1729420662505.0,0.0
-0.940379,-6.455836,-2.438286,-15.190001,29.190001,8.96,1729420662523.0,0.0
-1.878366,-7.259824,-3.728018,-20.23,9.73,-11.06,1729420662542.0,0.0
-3.058028,-5.4676,-5.761917,-60.41,12.39,-34.09,1729420662562.0,0.0
-2.677568,-4.39083,-8.248059,-94.57,-14.91,-57.540001,1729420662584.0,0.0
-0.839881,-4.582255,-10.336994,-82.669998,-69.580002,-63.84,1729420662606.0,0.0
0.619741,-4.386044,-10.353743,-31.43,-88.480003,-65.309998,1729420662622.0,0.0
-0.399601,-3.158526,-9.738789,5.53,-44.66,-47.599998,1729420662641.0,0.0
-3.290131,-3.495914,-9.667004,-14.77,14.42,-16.799999,1729420662663.0,0.0
-3.938586,-3.055635,-12.777672,-66.989998,31.360001,-3.78,1729420662684.0,0.0
-2.589034,-1.9669,-13.287343,-94.919998,11.13,24.43,1729420662706.0,0.0
-0.256032,-4.323831,-13.354343,-75.110001,-0.49,38.290001,1729420662723.0,0.0
0.248854,-4.668397,-11.894722,-39.689999,18.969999,59.080002,1729420662741.0,0.0
-0.978664,-4.161119,-11.284552,13.58,87.709999,68.32,1729420662762.0,0.0
-1.301696,-5.242674,-10.293922,21.77,91.0,74.900002,1729420662782.0,0.0
-0.133998,-6.396015,-4.807181,56.77,77.910004,74.480003,1729420662806.0,0.0
0.526421,-7.568498,-4.938786,71.260002,49.0,59.220001,1729420662822.0,0.0
-0.574277,-9.449257,-2.818745,16.030001,24.639999,1.89,1729420662842.0,0.0
-3.270989,-9.839286,-5.103891,-61.459999,38.920002,-46.060001,1729420662863.0,0.0
-3.28056,-8.298308,-7.893922,-15.89,23.030001,-68.040001,1729420662883.0,0.0
-1.820938,-4.201797,-6.778866,7.0,-51.380001,-70.559998,1729420662905.0,0.0
-0.351745,-4.151547,-7.405786,-27.790001,-71.260002,-93.309998,1729420662921.0,0.0
-0.579063,-2.928815,-13.493127,-57.82,-54.599998,-109.970001,1729420662942.0,0.0
-2.041078,-0.564706,-15.981662,-12.32,-6.02,-90.440002,1729420662963.0,0.0
-2.103291,2.292324,-16.180265,52.43,31.219999,-34.790001,1729420662981.0,0.0
-0.267996,4.070191,-12.303895,131.039993,29.960001,34.439999,1729420663008.0,0.0
1.244268,2.792424,-9.394222,107.940002,37.52,68.110001,1729420663022.0,0.0
0.61017,-0.861416,-8.867801,21.77,72.379997,84.910004,1729420663043.0,0.0
-0.81356,-4.589434,-6.922436,-33.389999,91.209999,97.300003,1729420663061.0,0.0
-1.56012,-9.573684,-4.859823,-59.709999,63.84,82.389999,1729420663084.0,0.0
-1.68694,-12.354142,-2.409572,-39.689999,30.59,75.32,1729420663102.0,0.0
