acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-7.003791,0.088534,-8.35813,30.24,-34.02,-30.59,1729431407267.0,0.0
-6.391229,0.842274,-9.171689,-6.58,-23.73,-33.810001,1729431407269.0,0.0
-6.252446,-0.133998,-10.305886,-29.33,-21.98,-28.559999,1729431407270.0,0.0
-6.254838,-1.261017,-10.631311,-33.110001,-14.77,-27.790001,1729431407271.0,0.0
-7.056434,-1.028914,-9.255438,-3.57,-7.21,-34.02,1729431407294.0,0.0
-7.599605,-1.698904,-10.643275,70.769997,3.01,-18.969999,1729431407310.0,0.0
-7.575676,-0.528814,-7.987241,163.520004,8.89,0.98,1729431407330.0,0.0
-8.054241,-2.270789,-6.582655,154.559998,22.68,11.69,1729431407351.0,0.0
-7.91785,-3.728018,-6.436693,100.800003,28.77,18.059999,1729431407371.0,0.0
-7.56132,-4.632504,-11.559726,101.290001,38.009998,31.639999,1729431407390.0,0.0
-6.278766,-4.524827,-10.810772,157.289993,59.43,51.59,1729431407410.0,0.0
-6.333801,-4.95075,-4.587041,215.040009,79.449997,53.41,1729431407430.0,0.0
-4.974678,-8.023134,-4.63729,197.75,69.580002,36.610001,1729431407450.0,0.0
-3.443272,-8.16431,-2.258825,173.039993,54.810001,14.35,1729431407472.0,0.0
-3.15374,-7.889136,-2.584249,113.190002,42.77,-4.27,1729431407490.0,0.0
-2.421536,-7.932207,-2.68714,35.0,18.41,-16.450001,1729431407510.0,0.0
-1.091127,-7.601997,-2.981457,8.54,-5.04,-20.440001,1729431407530.0,0.0
-0.638884,-7.951349,-3.940979,4.83,-12.32,-21.559999,1729431407550.0,0.0
-0.325424,-7.633104,-5.000999,8.4,-21.139999,-21.35,1729431407571.0,0.0
0.827917,-6.518049,-4.759324,16.52,-30.73,-19.6,1729431407590.0,0.0
1.931008,-6.558727,-5.479564,14.42,-40.810001,-12.95,1729431407610.0,0.0
2.100898,-6.314659,-6.556334,-2.8,-39.689999,-10.99,1729431407630.0,0.0
0.488136,-6.197411,-6.630512,-68.040001,-28.630001,-10.43,1729431407650.0,0.0
-1.430908,-4.969893,-6.056234,-175.559998,-31.219999,-24.01,1729431407671.0,0.0
-3.756732,-6.778866,-5.737988,-238.0,-46.689999,-26.950001,1729431407690.0,0.0
-5.862415,-6.020342,-5.309673,-283.850006,-56.279999,-51.66,1729431407710.0,0.0
-5.228317,-1.706082,-8.640482,-220.639999,-81.620003,-46.970001,1729431407730.0,0.0
-3.871587,5.99402,-14.273187,-273.48999,-60.689999,-6.44,1729431407751.0,0.0
-7.240681,-2.155933,-14.155938,-320.950012,-23.17,9.59,1729431407771.0,0.0
-7.932207,-6.376873,-12.485749,-253.259995,-7.28,-9.38,1729431407791.0,0.0
-8.109276,3.658626,-10.119246,-94.989998,-14.7,-1.47,1729431407811.0,0.0
-9.085547,1.749153,-8.602197,-142.380005,4.97,11.41,1729431407832.0,0.0
-7.326823,-4.845466,-10.41835,-181.720001,26.950001,-5.53,1729431407850.0,0.0
-5.769095,-4.890929,-10.803595,-94.150002,34.650002,-4.27,1729431407872.0,0.0
-6.652047,-2.388037,-9.980463,-17.5,45.080002,6.37,1729431407890.0,0.0
-5.87438,-2.538785,-9.224331,32.689999,54.529999,16.1,1729431407911.0,0.0
-4.989035,-3.189633,-8.982656,74.760002,52.150002,22.540001,1729431407932.0,0.0
-4.06062,-4.960321,-8.762517,104.860001,54.459999,28.07,1729431407950.0,0.0
-3.969693,-6.326623,-7.336394,167.649994,50.259998,30.380001,1729431407973.0,0.0
-3.342773,-5.678168,-8.056634,250.809998,39.48,26.880001,1729431407991.0,0.0
-3.175276,-5.178068,-8.152347,334.809998,31.5,29.049999,1729431408012.0,0.0
-3.34038,-5.704489,-9.030513,410.619995,38.639999,32.060001,1729431408029.0,0.0
-3.165704,-5.87438,-10.301102,495.25,46.830002,44.029999,1729431408049.0,0.0
-1.48355,-2.459821,-7.960921,579.390015,44.029999,56.0,1729431408072.0,0.0
-0.997807,-4.23051,-4.706682,631.26001,72.519997,85.959999,1729431408090.0,0.0
-0.918844,-5.709275,-3.105884,652.330017,77.139999,99.400002,1729431408110.0,0.0
-0.172283,-6.305088,-3.792624,698.669983,91.209999,110.18,1729431408129.0,0.0
-1.11027,-1.674976,1.239482,640.080017,143.009995,115.080002,1729431408150.0,0.0
-6.831509,-4.682754,10.521241,439.73999,127.959999,107.379997,1729431408174.0,0.0
-8.300702,-11.373087,7.594819,183.399994,49.77,58.52,1729431408190.0,0.0
-1.596013,-9.320045,1.665405,100.169998,26.74,40.25,1729431408210.0,0.0
-3.335595,-4.551149,4.962714,97.230003,55.439999,60.060001,1729431408230.0,0.0
-9.626326,-6.226124,4.895715,-7.98,40.670002,64.190002,1729431408249.0,0.0
-6.85783,-10.710274,0.894916,-51.240002,-5.04,31.780001,1729431408273.0,0.0
-7.898707,-12.392428,2.139183,-6.16,3.57,19.18,1729431408290.0,0.0
-5.625526,-9.96132,0.289532,-19.460001,9.38,4.55,1729431408311.0,0.0
-5.558527,-8.573483,0.619741,-80.010002,9.31,-17.57,1729431408330.0,0.0
-6.252446,-8.346166,0.035892,-121.520004,17.219999,-21.49,1729431408349.0,0.0
-6.348158,-9.413363,-2.318645,-127.75,18.690001,-32.759998,1729431408371.0,0.0
-7.537392,-9.379865,0.894916,-121.940002,33.18,-35.420002,1729431408389.0,0.0
-6.350551,-8.185846,4.249653,-151.899994,31.99,-43.68,1729431408410.0,0.0
-5.082355,-7.02772,2.962314,-242.830002,-3.29,-69.93,1729431408429.0,0.0
-4.498507,-7.271788,-0.701097,-265.929993,-6.58,-71.120003,1729431408449.0,0.0
-4.37408,-9.097511,-2.392823,-256.829987,2.94,-62.93,1729431408473.0,0.0
-4.850252,-10.097712,-0.59342,-222.809998,10.71,-55.439999,1729431408492.0,0.0
-5.032106,-9.576077,-1.660619,-171.570007,16.870001,-47.599998,1729431408509.0,0.0
-4.532006,-7.719246,-2.663212,-153.580002,17.85,-51.170002,1729431408531.0,0.0
-4.110869,-6.843473,-2.318645,-173.25,13.86,-47.459999,1729431408550.0,0.0
-4.082155,-7.073184,-2.400001,-196.979996,9.59,-44.099998,1729431408571.0,0.0
-4.17069,-7.817351,-3.613162,-195.300003,4.83,-38.709999,1729431408592.0,0.0
-4.275974,-7.800602,-4.914857,-190.470001,5.81,-36.540001,1729431408616.0,0.0
-4.651647,-7.60439,-5.895915,-183.539993,4.48,-34.509998,1729431408631.0,0.0
-5.034499,-7.322037,-5.84088,-179.199997,-0.98,-34.09,1729431408650.0,0.0
-4.733003,-7.424929,-6.235696,-180.180008,-1.89,-38.639999,1729431408674.0,0.0
-3.878766,-7.042077,-6.987042,-202.300003,-5.32,-45.150002,1729431408690.0,0.0
-3.486342,-7.01097,-7.338787,-219.940002,8.05,-44.939999,1729431408709.0,0.0
-2.603391,-7.817351,-8.329416,-206.220001,17.57,-55.16,1729431408730.0,0.0
-2.557927,-6.608976,-8.446664,-218.75,31.43,-79.730003,1729431408750.0,0.0
-3.84048,-6.685547,-8.688338,-256.970001,38.779999,-102.410004,1729431408773.0,0.0
-3.031706,1.160519,-8.798409,-315.48999,27.23,-116.480003,1729431408790.0,0.0
-2.864209,5.302495,-11.937792,-198.309998,21.77,-37.450001,1729431408811.0,0.0
-1.268196,-5.587241,-14.041083,2.17,37.099998,28.84,1729431408829.0,0.0
0.878166,-6.441479,-11.810973,84.840004,43.889999,17.780001,1729431408853.0,0.0
-1.100698,-4.934,-8.001599,133.350006,60.130001,10.08,1729431408872.0,0.0
-1.663012,-6.393622,-7.673782,150.360001,49.490002,-4.34,1729431408891.0,0.0
-0.485743,-6.809973,-9.731609,198.309998,30.52,-23.52,1729431408911.0,0.0
0.258425,-5.486742,-10.076177,274.959991,24.57,-17.85,1729431408932.0,0.0
-0.212961,-4.716253,-9.028119,324.100006,40.040001,-8.75,1729431408953.0,0.0
-1.261017,-5.422136,-7.144968,305.619995,53.970001,-6.93,1729431408976.0,0.0
-0.914058,-6.589834,-6.479764,258.860016,51.799999,-10.08,1729431408992.0,0.0
0.660419,-7.068398,-5.907879,185.850006,44.939999,-12.67,1729431409011.0,0.0
0.490529,-6.776474,-5.625526,45.43,51.66,-17.360001,1729431409031.0,0.0
0.098106,-6.546762,-5.74756,-48.439999,53.48,-18.83,1729431409052.0,0.0
0.543171,-5.833702,-6.728617,-125.160004,47.040001,-17.639999,1729431409073.0,0.0
1.019342,-5.639884,-8.073383,-176.889999,41.790001,-13.65,1729431409091.0,0.0
1.033699,-5.752346,-8.561519,-196.490005,44.029999,-4.34,1729431409112.0,0.0
0.404387,-5.702096,-8.030313,-175.279999,43.889999,8.82,1729431409130.0,0.0
-0.253639,-5.611169,-7.585248,-135.029999,32.759998,15.82,1729431409153.0,0.0
-0.547956,-5.216353,-7.286145,-102.059998,18.48,17.290001,1729431409172.0,0.0
-0.691526,-5.075177,-7.941778,-76.720001,1.75,17.710001,1729431409193.0,0.0
-1.629512,-5.106283,-8.16431,-63.420002,-3.22,16.17,1729431409211.0,0.0
-2.778067,-5.070391,-7.829315,-58.73,-3.71,14.84,1729431409232.0,0.0
-2.952743,-5.414958,-7.448857,-54.32,-7.0,9.45,1729431409252.0,0.0
-2.727818,-5.623133,-7.326823,-33.18,-12.95,6.09,1729431409273.0,0.0
-2.70389,-5.240282,-7.893922,-3.43,-17.5,6.37,1729431409291.0,0.0
-2.912065,-5.111069,-7.779066,9.1,-16.940001,9.38,1729431409312.0,0.0
-2.991028,-5.67099,-7.704889,3.92,-13.51,10.43,1729431409336.0,0.0
-2.945565,-5.649454,-7.599605,1.4,-12.53,9.03,1729431409352.0,0.0
-3.26381,-4.785645,-7.144968,-12.39,-10.78,4.13,1729431409372.0,0.0
-3.251846,-5.553742,-7.408179,-37.52,-8.61,1.68,1729431409392.0,0.0
-2.299503,-6.355337,-7.999206,-47.880001,-7.77,-3.36,1729431409412.0,0.0
-1.95015,-5.958128,-8.700303,-32.900002,-4.41,-6.16,1729431409431.0,0.0
