acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-5.15414,-5.352744,-0.177069,518.909973,124.32,62.790001,1729431508906.0,0.0
-3.242275,-4.780859,6.496514,395.290009,92.120003,41.23,1729431508906.0,0.0
-1.217947,-6.943972,7.209574,238.839996,52.080002,21.139999,1729431508907.0,0.0
0.5001,-9.564112,7.735995,239.330002,33.459999,24.57,1729431508908.0,0.0
0.11007,-5.826523,7.216753,298.339996,38.220001,54.599998,1729431508921.0,0.0
-2.943172,-4.878965,6.391229,270.410004,24.780001,72.239998,1729431508940.0,0.0
-4.342973,-9.049655,4.663611,189.070007,1.33,67.059998,1729431508962.0,0.0
-3.031706,-10.30828,2.277967,130.899994,-20.299999,63.139999,1729431508981.0,0.0
-6.970293,-11.8349,-0.215354,97.370003,-15.47,57.400002,1729431509001.0,0.0
-7.724032,-12.346965,-1.871187,-28.98,-24.57,8.26,1729431509021.0,0.0
-4.852644,-9.171689,-2.699104,-88.690002,-23.59,1.68,1729431509040.0,0.0
-6.008378,-7.999206,-3.555735,-142.309998,2.59,4.2,1729431509060.0,0.0
-7.140182,-5.647062,-3.9673,-217.630005,13.3,-5.32,1729431509080.0,0.0
-8.214561,-4.615755,-3.058028,-278.320007,30.380001,-2.1,1729431509102.0,0.0
-8.894121,-5.216353,-3.524628,-364.140015,23.940001,-25.200001,1729431509121.0,0.0
-7.300502,-6.865008,-0.227318,-394.450012,-23.450001,-39.759998,1729431509140.0,0.0
-6.072984,-6.250053,-0.358923,-409.98999,-40.880001,-38.220001,1729431509160.0,0.0
-5.814559,-5.45085,-1.90708,-378.140015,-41.369999,-38.57,1729431509180.0,0.0
-6.455836,-7.563712,-2.330609,-320.040009,-42.630001,-29.190001,1729431509201.0,0.0
-6.613762,-6.661618,-2.553142,-342.369995,-40.110001,-33.670002,1729431509221.0,0.0
-6.530013,-6.041877,-3.785445,-325.5,-44.59,-26.809999,1729431509240.0,0.0
-5.570491,-7.405786,-5.032106,-265.579987,-47.110001,-20.51,1729431509260.0,0.0
-5.742774,-7.575676,-5.632704,-225.75,-44.73,-12.11,1729431509280.0,0.0
-6.128019,-7.077969,-5.871986,-208.949997,-38.43,-24.99,1729431509301.0,0.0
-7.156933,-3.76391,-7.989635,-228.550003,-36.610001,-32.48,1729431509322.0,0.0
-6.348158,-4.350152,-9.590433,-202.229996,-20.790001,-36.82,1729431509340.0,0.0
-6.855437,-2.624927,-9.016156,-179.270004,-13.3,-35.349998,1729431509360.0,0.0
-7.704889,-1.557728,-7.881958,-186.410004,0.07,-48.23,1729431509382.0,0.0
-7.235896,-3.09392,-10.509278,-182.630005,15.61,-47.18,1729431509401.0,0.0
-6.611369,-5.075177,-10.628918,-119.209999,28.42,-45.5,1729431509420.0,0.0
-6.178268,-5.556134,-9.470792,-32.619999,33.389999,-44.52,1729431509441.0,0.0
-5.98445,-5.24746,-8.714661,4.34,31.710001,-44.869999,1729431509459.0,0.0
-5.745167,-4.869394,-7.525427,41.720001,33.110001,-43.470001,1729431509480.0,0.0
-5.702096,-3.481557,-8.190632,113.330002,27.440001,-24.780001,1729431509501.0,0.0
-4.685147,-2.031506,-10.066606,149.800003,19.18,0.14,1729431509520.0,0.0
-3.689733,-4.859823,-11.277373,147.279999,38.360001,12.6,1729431509541.0,0.0
-2.880959,-4.699504,-10.470992,219.520004,46.759998,27.719999,1729431509561.0,0.0
-2.423929,-4.527221,-9.954143,353.98999,43.400002,55.16,1729431509580.0,0.0
-1.442872,-4.979464,-9.623933,462.279999,44.59,67.970001,1729431509602.0,0.0
-1.5003,-5.726025,-8.312666,523.320007,62.93,76.440002,1729431509623.0,0.0
-2.708675,-6.91765,-6.357729,554.820007,80.639999,79.099998,1729431509640.0,0.0
-4.113262,-6.711867,-2.459821,544.669983,81.970001,69.93,1729431509660.0,0.0
-4.991428,-6.362515,-0.26321,436.309998,59.220001,51.799999,1729431509679.0,0.0
-4.790431,-7.235896,0.926022,322.0,39.130001,32.41,1729431509704.0,0.0
-4.563113,-8.432307,1.124627,211.960007,25.48,14.21,1729431509724.0,0.0
-4.807181,-8.463413,1.423729,117.18,19.879999,-0.56,1729431509742.0,0.0
-5.039285,-8.30788,1.634298,37.869999,16.1,-12.88,1729431509761.0,0.0
