acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-3.428915,-6.908078,-6.503692,-48.509998,82.25,-39.27,1729418984352.0,0.0
-3.139383,-6.745367,-6.793223,-65.379997,78.120003,-37.52,1729418984356.0,0.0
-2.584249,-5.85763,-6.616155,-64.889999,70.0,-27.860001,1729418984359.0,0.0
-2.581856,-6.015556,-7.116255,-55.09,68.459999,-8.12,1729418984360.0,0.0
-2.998207,-6.431907,-7.159326,-40.880001,69.440002,-3.85,1729418984380.0,0.0
-3.854837,-6.132804,-7.262216,-18.200001,65.239998,-1.33,1729418984399.0,0.0
-4.472186,-5.015356,-7.161718,0.14,54.599998,2.38,1729418984420.0,0.0
-4.680361,-4.646862,-7.149754,-2.8,39.48,8.47,1729418984439.0,0.0
-4.666004,-5.118248,-6.970293,-15.68,34.650002,12.74,1729418984459.0,0.0
-4.800002,-5.685347,-6.520442,-17.290001,30.030001,15.82,1729418984480.0,0.0
-4.804788,-5.666204,-6.391229,-12.11,20.23,12.88,1729418984501.0,0.0
-4.59422,-5.333601,-6.642475,-4.34,12.25,10.08,1729418984519.0,0.0
-4.383651,-5.759524,-7.025328,2.1,6.51,13.79,1729418984539.0,0.0
-4.572684,-5.986843,-6.73101,-0.42,12.53,10.78,1729418984566.0,0.0
-4.852644,-5.699703,-6.62094,-1.82,14.98,3.71,1729418984579.0,0.0
-4.675575,-5.553742,-6.62094,2.03,9.31,3.15,1729418984601.0,0.0
-4.204189,-6.053841,-6.932007,7.7,3.36,6.44,1729418984620.0,0.0
-3.830909,-6.290731,-7.164111,14.7,4.55,5.11,1729418984639.0,0.0
-3.802195,-5.757132,-7.058826,22.33,8.54,0.56,1729418984659.0,0.0
-3.524628,-5.352744,-6.565905,20.58,7.28,-2.52,1729418984680.0,0.0
-3.215954,-5.819345,-6.975078,14.49,-2.52,-2.38,1729418984700.0,0.0
-3.081956,-5.709275,-7.240681,10.08,-3.43,-4.2,1729418984721.0,0.0
-3.37388,-5.56092,-7.164111,7.35,1.75,-4.41,1729418984740.0,0.0
-3.323631,-5.606383,-7.252645,5.53,-1.33,-2.1,1729418984760.0,0.0
-3.072384,-5.692525,-7.393822,6.86,-4.76,-0.14,1729418984780.0,0.0
-3.096312,-5.726025,-7.551748,7.77,-3.29,0.07,1729418984801.0,0.0
-2.931208,-5.687739,-7.71446,3.15,-4.27,-1.26,1729418984820.0,0.0
-2.624927,-5.91745,-7.668997,-2.03,-5.6,-0.07,1729418984840.0,0.0
-2.56032,-6.178268,-7.647461,-3.99,-1.89,-1.05,1729418984861.0,0.0
-2.67039,-6.017949,-7.657032,2.31,-2.52,-3.01,1729418984886.0,0.0
-2.830709,-5.785845,-7.649854,3.78,-1.82,-3.01,1729418984900.0,0.0
-2.849852,-6.032306,-7.556533,-5.04,-1.05,-4.06,1729418984924.0,0.0
-2.895315,-6.228518,-7.506285,-11.62,-0.14,-5.46,1729418984942.0,0.0
-2.739782,-5.76431,-7.62114,-5.46,-1.68,-4.9,1729418984962.0,0.0
-2.474179,-5.814559,-7.613962,-4.76,-3.78,-2.87,1729418984983.0,0.0
-2.565106,-6.173482,-7.506285,-7.07,-0.07,-1.33,1729418985001.0,0.0
-2.79721,-6.058627,-7.295716,-5.88,3.29,-2.73,1729418985023.0,0.0
-2.902494,-5.766702,-7.32443,-5.25,0.77,-2.66,1729418985041.0,0.0
-2.768496,-5.970093,-7.757531,-3.5,-4.62,-0.98,1729418985061.0,0.0
-2.603391,-6.005985,-7.963314,-0.91,-6.79,0.49,1729418985083.0,0.0
-2.727818,-5.79781,-7.657032,0.56,-3.22,0.14,1729418985103.0,0.0
-2.880959,-5.733203,-7.554141,-0.56,-2.1,-1.19,1729418985121.0,0.0
-2.677568,-5.76431,-7.783852,-2.31,-6.86,-0.77,1729418985141.0,0.0
-2.553142,-5.850451,-7.846066,-4.69,-8.33,0.7,1729418985162.0,0.0
-2.993421,-5.99402,-7.779066,-6.3,-1.54,-0.14,1729418985182.0,0.0
-3.273381,-5.826523,-7.759924,-3.71,1.05,-1.89,1729418985201.0,0.0
-3.235096,-5.910272,-8.075776,2.66,-4.34,0.28,1729418985224.0,0.0
-3.098706,-5.903094,-7.874779,2.66,-4.27,2.03,1729418985242.0,0.0
-3.172883,-5.905487,-7.551748,-1.54,-0.28,1.33,1729418985262.0,0.0
-2.63689,-6.065805,-7.592427,-0.7,-3.92,3.15,1729418985285.0,0.0
-2.512464,-5.91745,-7.628319,5.39,-6.44,3.57,1729418985301.0,0.0
-2.737389,-5.828916,-7.539784,9.17,-6.93,3.15,1729418985323.0,0.0
-2.87378,-5.453243,-7.293324,8.12,-9.1,3.85,1729418985342.0,0.0
-3.029313,-5.702096,-7.171289,1.61,-8.68,4.97,1729418985362.0,0.0
-3.479164,-6.26441,-7.238289,-6.16,-3.71,1.05,1729418985381.0,0.0
-4.144369,-6.23091,-7.226324,1.68,0.07,0.14,1729418985404.0,0.0
-4.524827,-6.046663,-7.238289,13.65,-5.53,1.82,1729418985422.0,0.0
-4.56072,-6.080163,-7.45125,9.1,-10.57,2.1,1729418985442.0,0.0
-4.644469,-6.056234,-7.02772,-3.5,-7.63,-1.33,1729418985462.0,0.0
-4.742575,-6.080163,-6.647261,-5.25,-3.85,-4.83,1729418985482.0,0.0
-5.008178,-6.159126,-6.826723,4.13,-2.1,-8.89,1729418985501.0,0.0
-5.209175,-5.572884,-7.467999,10.5,-1.26,-15.68,1729418985524.0,0.0
-4.898108,-5.376673,-7.805387,3.01,-1.61,-18.76,1729418985541.0,0.0
