acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-0.607777,-6.501299,-7.420143,-50.610001,-30.309999,6.16,1729431249620.0,0.0
-0.344566,-6.331409,-8.094919,-15.12,-32.549999,5.6,1729431249626.0,0.0
-0.648455,-5.903094,-9.06162,16.799999,-25.059999,3.15,1729431249628.0,0.0
-1.138984,-5.98445,-9.535398,31.99,-12.67,1.75,1729431249629.0,0.0
-1.01695,-7.018148,-8.482556,53.060001,-9.94,6.37,1729431249640.0,0.0
-0.653241,-6.769295,-7.652246,80.57,-5.74,3.78,1729431249659.0,0.0
-0.488136,-7.152147,-7.657032,83.160004,3.08,-4.55,1729431249679.0,0.0
-0.839881,-8.097312,-6.046663,54.18,7.77,-8.05,1729431249699.0,0.0
-0.725025,-8.288737,-5.661418,25.34,4.48,-17.43,1729431249719.0,0.0
-0.646062,-7.503892,-5.793024,14.84,-1.33,-18.76,1729431249740.0,0.0
-0.33021,-7.058826,-6.362515,7.49,-6.23,-18.48,1729431249759.0,0.0
-0.050249,-6.893722,-6.209375,-4.41,-10.08,-10.08,1729431249778.0,0.0
-0.485743,-7.099504,-7.410572,-21.629999,-13.51,-2.8,1729431249799.0,0.0
-0.746561,-6.85783,-6.745367,-26.74,-0.07,-1.89,1729431249819.0,0.0
-1.251446,-6.879365,-6.439085,-23.450001,0.35,1.68,1729431249840.0,0.0
-1.067199,-7.015756,-6.424729,-16.59,-8.47,4.69,1729431249859.0,0.0
-1.160519,-7.140182,-6.826723,-10.85,-15.75,6.3,1729431249879.0,0.0
-1.5003,-6.573084,-6.266802,-27.02,-10.15,3.36,1729431249899.0,0.0
-2.108077,-6.912865,-6.135197,-56.98,-10.36,2.1,1729431249918.0,0.0
-2.218147,-7.472785,-6.905686,-66.010002,-22.33,1.96,1729431249951.0,0.0
-2.476572,-7.384251,-7.915457,-45.709999,-22.68,-0.42,1729431249959.0,0.0
-2.912065,-6.874579,-7.874779,-27.440001,-14.42,-4.9,1729431249978.0,0.0
-3.089134,-6.156733,-8.035098,-40.110001,-12.32,-6.09,1729431249999.0,0.0
-2.761317,-5.955735,-8.293523,-70.0,-15.61,-4.62,1729431250018.0,0.0
-1.981257,-6.013163,-8.609376,-85.82,-15.4,-3.22,1729431250040.0,0.0
-1.069592,-6.254838,-8.855836,-68.599998,-13.440001,-1.05,1729431250059.0,0.0
-0.12682,-6.178268,-8.939585,-27.299999,-10.01,-0.77,1729431250079.0,0.0
0.940379,-5.230711,-8.465806,8.33,-8.75,-0.21,1729431250100.0,0.0
1.51705,-4.146761,-9.396614,27.51,-11.97,2.38,1729431250119.0,0.0
1.660619,-4.402793,-9.095119,18.34,-16.1,9.1,1729431250152.0,0.0
1.629512,-4.838287,-8.68116,8.19,-11.69,15.190001,1729431250160.0,0.0
0.751346,-6.063413,-8.688338,32.900002,-14.91,24.15,1729431250179.0,0.0
-0.301496,-6.15434,-7.853244,53.200001,-5.67,19.110001,1729431250200.0,0.0
