acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-2.143969,-0.071785,-9.176475,9.8,-41.299999,-9.24,1729428213274.0,0.0
-3.883551,-6.226124,-13.828122,68.739998,-36.330002,-5.11,1729428213279.0,0.0
-3.28056,-2.713461,-14.897714,226.660004,-18.059999,1.12,1729428213279.0,0.0
-5.142176,-0.784846,-11.581261,396.619995,13.65,25.9,1729428213279.0,0.0
-2.629712,-0.665205,-10.506885,506.170013,8.26,58.939999,1729428213292.0,0.0
-3.127419,-3.893122,-1.438086,584.5,-2.52,82.25,1729428213313.0,0.0
0.66999,-10.140782,-13.404593,669.27002,-65.309998,18.76,1729428213332.0,0.0
-7.118648,-7.676175,-4.790431,706.929993,21.98,16.66,1729428213353.0,0.0
-11.490334,-5.809773,-1.816152,665.48999,50.189999,50.959999,1729428213372.0,0.0
-5.855237,-9.693325,-5.103891,241.5,48.299999,-2.87,1729428213392.0,0.0
-8.327023,-18.297915,-12.674782,101.709999,38.990002,-24.43,1729428213413.0,0.0
-9.920642,-4.599005,-6.843473,265.369995,177.380005,-66.57,1729428213432.0,0.0
-8.803195,-1.734797,2.646462,78.330002,163.729996,-51.73,1729428213453.0,0.0
-0.602991,-7.539784,6.364908,-196.839996,75.25,-37.799999,1729428213472.0,0.0
8.571091,-9.109475,11.480762,-162.190002,60.689999,-21.84,1729428213492.0,0.0
8.008778,-10.133603,9.920642,-109.410004,7.21,-4.41,1729428213517.0,0.0
-1.253839,-10.437491,8.865408,-124.809998,-46.130001,-13.72,1729428213533.0,0.0
-0.117248,-5.072784,3.529413,-144.339996,-89.599998,8.61,1729428213552.0,0.0
-8.616554,-7.345965,-2.696711,-35.349998,-114.590004,20.370001,1729428213572.0,0.0
-4.278367,-4.443472,-5.941379,-147.070007,-101.150002,32.689999,1729428213592.0,0.0
-7.834101,-9.887143,-14.356936,-225.050003,-106.68,18.34,1729428213613.0,0.0
-11.54537,-3.718446,-22.506889,-132.930008,-44.66,24.780001,1729428213632.0,0.0
-14.419148,-7.771888,-15.393027,-34.720001,71.889999,20.440001,1729428213657.0,0.0
