acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-0.009571,-1.531406,-4.934,47.110001,25.059999,12.88,1729425128611.0,0.0
-0.464208,-3.141776,-6.876972,30.59,3.71,18.059999,1729425128612.0,0.0
-0.344566,-5.91745,-7.920243,-33.599998,-19.879999,12.11,1729425128612.0,0.0
-0.078963,-5.28096,-8.147561,-82.25,-17.57,11.76,1729425128613.0,0.0
0.064606,-5.630312,-7.688138,-57.049999,-27.860001,12.46,1729425128623.0,0.0
-0.20339,-6.161518,-8.623734,-36.189999,-27.23,2.94,1729425128644.0,0.0
-0.696311,-6.568298,-9.786645,-36.049999,-10.22,-3.29,1729425128664.0,0.0
-1.143769,-7.312466,-9.092726,-48.93,-6.65,-9.38,1729425128685.0,0.0
-1.201197,-8.867801,-9.164511,-72.870003,3.29,-26.25,1729425128705.0,0.0
-0.574277,-10.502099,-9.767502,-51.52,-8.82,-36.259998,1729425128724.0,0.0
0.323031,-7.769495,-9.501899,2.52,-20.299999,-31.92,1729425128744.0,0.0
-0.346959,-4.704289,-10.552348,59.150002,4.97,-22.469999,1729425128763.0,0.0
-2.167897,-3.022135,-10.983055,91.279999,39.549999,-8.12,1729425128786.0,0.0
-3.948158,-3.555735,-10.289137,91.629997,64.82,7.42,1729425128804.0,0.0
-3.938586,-5.271388,-9.442079,58.240002,52.709999,6.79,1729425128823.0,0.0
-2.352145,-6.295516,-8.367701,43.959999,19.530001,5.32,1729425128845.0,0.0
-0.847059,-5.302495,-7.788638,51.66,0.35,-4.69,1729425128863.0,0.0
0.301496,-2.70389,-7.338787,44.240002,-5.95,-21.49,1729425128884.0,0.0
-0.638884,-1.048056,-7.085148,10.92,3.08,-21.49,1729425128904.0,0.0
-1.404587,-2.06022,-5.821737,-31.639999,12.88,-11.55,1729425128923.0,0.0
-0.37328,-4.364508,-5.974878,-45.990002,-23.309999,-4.06,1729425128944.0,0.0
2.057827,-5.036892,-6.211767,-65.449997,-71.540001,-7.35,1729425128963.0,0.0
3.239882,-3.931407,-7.73121,-77.980003,-69.790001,-4.97,1729425128984.0,0.0
1.933401,-4.299902,-8.822337,-54.670002,-29.82,10.5,1729425129004.0,0.0
-0.997807,-5.35753,-6.269196,-33.25,18.41,19.460001,1729425129024.0,0.0
-3.359523,-6.415157,-9.437292,-50.049999,49.07,11.55,1729425129044.0,0.0
-3.282953,-7.190433,-9.812965,-55.720001,2.45,17.780001,1729425129063.0,0.0
-1.172483,-7.893922,-10.34178,-16.799999,-36.889999,27.370001,1729425129085.0,0.0
0.409173,-7.381857,-9.997212,-2.66,-43.470001,17.780001,1729425129103.0,0.0
-0.031107,-7.106683,-9.975677,-2.59,-7.77,1.47,1729425129125.0,0.0
-1.737189,-6.9679,-8.319844,1.82,23.24,-12.81,1729425129146.0,0.0
-2.371287,-6.429514,-8.796017,5.88,13.09,-26.6,1729425129165.0,0.0
-1.473979,-4.986642,-9.21476,12.74,-28.49,-29.610001,1729425129185.0,0.0
-0.311067,-2.969493,-9.906286,-1.68,-38.709999,-36.889999,1729425129204.0,0.0
-1.122234,-2.854637,-8.827123,-24.780001,-9.31,-35.700001,1729425129225.0,0.0
-2.289931,-4.709075,-8.16431,-39.759998,6.3,-35.98,1729425129247.0,0.0
-0.868595,-3.005385,-7.668997,-19.18,-36.610001,-25.9,1729425129265.0,0.0
0.564706,-1.770689,-7.300502,-15.12,-52.920002,-15.12,1729425129285.0,0.0
1.289732,-2.37368,-7.62114,-30.799999,-53.27,-7.77,1729425129303.0,0.0
1.095913,-2.555535,-8.403593,-49.630001,-39.200001,7.49,1729425129325.0,0.0
0.380459,-3.17049,-8.944371,-23.030001,-28.700001,31.15,1729425129344.0,0.0
-0.914058,-2.574677,-8.209774,-9.31,-10.99,45.709999,1729425129364.0,0.0
-1.98365,-3.881158,-7.652246,-29.960001,-4.83,49.700001,1729425129384.0,0.0
-2.500499,-6.037091,-8.717053,-51.310001,-20.09,48.23,1729425129402.0,0.0
-1.935793,-7.104291,-8.65484,-19.32,-46.549999,41.16,1729425129423.0,0.0
-1.289732,-5.32403,-9.186047,12.32,-49.420002,29.540001,1729425129444.0,0.0
-1.832902,-4.469792,-10.262815,30.309999,-42.84,22.33,1729425129463.0,0.0
-3.199204,-2.495714,-8.327023,19.74,-31.360001,15.75,1729425129484.0,0.0
-4.283153,-3.914658,-8.420342,30.59,-28.91,9.94,1729425129505.0,0.0
-4.110869,-2.179861,-6.60419,21.91,-46.759998,2.94,1729425129524.0,0.0
-3.991228,-2.22054,-6.829116,24.219999,-65.519997,10.57,1729425129544.0,0.0
-2.947958,-1.289732,-6.448657,-3.43,-94.43,-1.82,1729425129563.0,0.0
-2.675175,-1.074377,-9.84168,-26.67,-104.160004,3.92,1729425129584.0,0.0
-2.816352,-4.962714,-9.824929,-108.989998,-87.57,-8.96,1729425129603.0,0.0
-2.301895,-5.821737,-10.224532,-109.129997,-87.849998,-8.82,1729425129624.0,0.0
-2.428715,-5.486742,-10.360922,-32.130001,-65.449997,9.87,1729425129644.0,0.0
-3.426522,-2.67039,-11.631511,4.48,-31.5,17.92,1729425129663.0,0.0
-4.689932,-2.476572,-11.995219,11.48,-7.0,40.25,1729425129684.0,0.0
-4.85743,-4.505685,-11.887544,14.0,-3.15,47.18,1729425129705.0,0.0
-4.342973,-4.900501,-11.31805,12.88,1.75,56.84,1729425129724.0,0.0
-4.398008,-5.611169,-11.727223,30.1,12.32,50.959999,1729425129746.0,0.0
-5.304887,-4.888536,-10.770095,50.610001,42.420002,33.529999,1729425129763.0,0.0
-6.233303,-4.235296,-10.112068,48.650002,49.279999,16.66,1729425129785.0,0.0
-6.403193,-4.278367,-7.992027,35.209999,41.580002,0.35,1729425129804.0,0.0
-6.159126,-3.108276,-7.211967,19.950001,35.279999,-5.32,1729425129823.0,0.0
-5.455636,-2.646462,-6.994221,3.01,13.86,-8.54,1729425129843.0,0.0
-4.582255,-2.557927,-7.52782,-14.56,4.55,-10.64,1729425129872.0,0.0
-4.666004,-2.45025,-7.334002,-14.07,10.99,-5.32,1729425129884.0,0.0
