acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-2.065006,-1.509871,-10.293922,3.22,-31.01,1.68,1729419552191.0,0.0
-2.139183,-2.376073,-9.724431,-46.200001,-11.06,-3.01,1729419552196.0,0.0
-1.902294,-3.708875,-9.803394,-57.75,-5.67,-9.52,1729419552198.0,0.0
-1.718047,-3.285345,-8.886944,-31.85,-10.29,-5.81,1729419552198.0,0.0
-1.921437,-2.634498,-9.296116,-13.72,-11.13,-1.96,1729419552205.0,0.0
-1.964507,-2.782853,-10.633704,-9.66,-8.75,-1.26,1729419552225.0,0.0
-2.012364,-2.682354,-10.631311,-7.98,-0.07,2.94,1729419552245.0,0.0
-2.273181,-2.565106,-9.906286,-1.26,10.64,5.39,1729419552266.0,0.0
-3.062813,-3.031706,-7.238289,-0.14,12.6,12.32,1729419552285.0,0.0
-4.283153,-3.672983,-8.075776,-5.46,6.65,12.53,1729419552304.0,0.0
-4.280759,-4.465007,-9.367901,-3.64,-10.15,1.54,1729419552325.0,0.0
-3.59402,-3.876373,-9.408579,-3.71,-14.28,-3.85,1729419552345.0,0.0
-3.053242,-3.601198,-9.901501,-12.53,-20.58,-6.16,1729419552365.0,0.0
-2.376073,-4.61097,-9.853643,-22.26,-17.5,-14.35,1729419552385.0,0.0
-1.569692,-3.704089,-10.128819,1.68,-16.24,-21.91,1729419552405.0,0.0
-1.615155,-2.06022,-9.609575,50.68,-8.68,-16.52,1729419552425.0,0.0
-1.98365,-0.993021,-9.090333,63.349998,-6.93,-13.440001,1729419552447.0,0.0
-2.89053,-1.861616,-8.587841,26.389999,1.68,-8.96,1729419552465.0,0.0
-2.624927,-3.050849,-9.49472,8.61,0.77,-10.57,1729419552484.0,0.0
-2.335395,-2.694318,-9.499505,20.860001,-4.9,-8.19,1729419552508.0,0.0
-2.778067,-2.179861,-8.568698,28.98,-1.75,-2.17,1729419552525.0,0.0
-2.955136,-2.749353,-8.193025,19.530001,-3.78,-1.05,1729419552545.0,0.0
-2.866602,-2.761317,-8.518449,12.81,-4.48,6.79,1729419552565.0,0.0
-3.282953,-2.957529,-8.652447,12.67,-7.77,17.08,1729419552584.0,0.0
-3.957729,-3.634698,-7.712067,-5.53,6.72,18.690001,1729419552605.0,0.0
-4.354938,-5.402994,-7.802995,-13.09,-1.61,16.870001,1729419552625.0,0.0
-4.338188,-5.9677,-7.829315,-25.34,-14.7,7.49,1729419552644.0,0.0
-3.617948,-5.539384,-8.391629,-44.170002,-31.360001,-7.84,1729419552664.0,0.0
-2.799603,-5.022535,-9.444471,-43.889999,-42.209999,-16.52,1729419552686.0,0.0
-2.663212,-4.400401,-9.803394,-2.8,-36.119999,-16.309999,1729419552705.0,0.0
-3.369094,-2.904887,-8.752945,38.57,-20.370001,-10.92,1729419552725.0,0.0
-3.912265,-1.962115,-8.525627,36.959999,-16.870001,-8.61,1729419552745.0,0.0
-3.814159,-2.548356,-8.870193,14.07,-19.32,-4.62,1729419552764.0,0.0
-2.691926,-3.507878,-9.485149,3.57,-24.780001,-2.31,1729419552786.0,0.0
-2.541178,-3.072384,-8.886944,31.360001,-11.69,-0.42,1729419552806.0,0.0
-3.354738,-2.419144,-8.463413,48.16,3.5,1.12,1729419552825.0,0.0
-3.555735,-2.699104,-7.814958,40.529999,-5.18,7.98,1729419552846.0,0.0
-3.251846,-3.239882,-7.264609,23.17,-11.69,11.06,1729419552864.0,0.0
-3.443272,-3.335595,-7.551748,4.48,-18.34,12.11,1729419552884.0,0.0
-4.015156,-3.771089,-7.886744,-14.7,-15.12,11.69,1729419552907.0,0.0
-4.321437,-5.149354,-7.228717,-31.360001,-15.61,7.98,1729419552925.0,0.0
-4.359723,-5.876772,-5.821737,-46.48,-17.219999,-4.41,1729419552945.0,0.0
-3.957729,-5.548956,-7.216753,-49.490002,-34.16,-18.9,1729419552965.0,0.0
-3.620341,-4.788038,-8.315059,-27.790001,-42.279999,-20.370001,1729419552985.0,0.0
-3.644269,-4.189832,-8.212167,10.64,-35.209999,-15.12,1729419553006.0,0.0
-4.539185,-3.644269,-7.944171,34.509998,-20.65,-9.59,1729419553024.0,0.0
-4.800002,-3.072384,-8.092526,42.490002,-20.51,-4.48,1729419553046.0,0.0
-4.472186,-2.65364,-8.49452,45.849998,-27.23,5.04,1729419553064.0,0.0
-3.902694,-2.117648,-7.812566,48.23,-24.710001,9.66,1729419553084.0,0.0
-3.716053,-2.59382,-7.534998,44.099998,-13.86,18.059999,1729419553106.0,0.0
-5.118248,-3.285345,-7.65464,48.23,-9.45,25.83,1729419553124.0,0.0
-5.601598,-4.055835,-8.130811,23.940001,-1.54,21.42,1729419553147.0,0.0
-5.099105,-4.185047,-7.865208,-11.97,-10.22,14.49,1729419553166.0,0.0
-4.421937,-4.299902,-7.405786,-16.73,-17.08,10.78,1729419553186.0,0.0
-4.522435,-5.015356,-6.896115,-17.43,-15.33,4.83,1729419553204.0,0.0
-5.218746,-5.422136,-6.575477,-50.75,-6.3,-8.61,1729419553225.0,0.0
-5.213961,-6.056234,-7.410572,-80.290001,-11.06,-25.76,1729419553247.0,0.0
-4.412365,-5.886343,-8.901299,-72.449997,-28.42,-32.130001,1729419553265.0,0.0
-4.101298,-5.426922,-9.710074,-37.66,-28.77,-31.290001,1729419553286.0,0.0
-4.244867,-4.498507,-8.386844,11.41,-8.4,-24.92,1729419553304.0,0.0
-4.706682,-2.924029,-7.647461,50.330002,1.82,-16.870001,1729419553325.0,0.0
-5.240282,-1.57687,-7.779066,68.529999,-1.82,-3.22,1729419553348.0,0.0
-5.850451,-2.476572,-7.465607,44.310001,-0.84,2.87,1729419553364.0,0.0
-5.946165,-3.067599,-8.109276,3.57,6.93,-4.2,1729419553385.0,0.0
-5.680561,-3.349952,-8.551948,-12.32,-2.17,-2.66,1729419553405.0,0.0
-5.264209,-3.266203,-9.018548,-4.83,-4.9,-2.73,1729419553425.0,0.0
-5.539384,-3.366701,-8.645268,8.12,4.06,2.1,1729419553444.0,0.0
-5.919843,-3.960121,-8.513663,3.71,10.85,6.86,1729419553464.0,0.0
-5.98445,-3.804588,-8.389235,-20.09,5.32,8.82,1729419553483.0,0.0
-6.171089,-5.261817,-8.733803,-11.2,3.5,10.85,1729419553508.0,0.0
-6.106483,-5.460421,-7.594819,-26.110001,7.91,6.65,1729419553525.0,0.0
-6.331409,-5.860023,-6.518049,-56.490002,5.46,-3.01,1729419553547.0,0.0
-5.752346,-6.262017,-8.29113,-75.809998,-6.86,-18.27,1729419553563.0,0.0
-4.881358,-6.183054,-9.267403,-58.310001,-13.72,-21.77,1729419553584.0,0.0
-4.460221,-5.225924,-9.427721,-21.49,-6.02,-22.190001,1729419553604.0,0.0
-5.017749,-3.871587,-8.343772,30.309999,13.58,-16.030001,1729419553626.0,0.0
-5.285746,-2.330609,-7.60439,56.420002,17.08,-9.52,1729419553645.0,0.0
-4.766503,-1.485943,-7.075576,54.880001,0.77,6.51,1729419553664.0,0.0
-4.321437,-2.471786,-7.810174,30.870001,-6.44,16.309999,1729419553683.0,0.0
-4.677969,-3.39063,-8.039884,-1.26,11.55,12.18,1729419553706.0,0.0
-5.185246,-3.515057,-7.496714,-2.87,21.629999,6.3,1729419553724.0,0.0
-5.539384,-3.706482,-7.171289,23.17,10.64,7.07,1729419553745.0,0.0
-5.644669,-2.603391,-6.625726,29.889999,5.6,5.74,1729419553764.0,0.0
-5.35753,-3.29731,-7.444071,-0.77,-3.5,4.48,1729419553784.0,0.0
-5.326423,-4.622933,-7.724032,-51.869999,2.24,-2.52,1729419553804.0,0.0
-6.348158,-4.814359,-7.171289,-44.59,3.99,-5.04,1729419553826.0,0.0
-6.628119,-4.821537,-8.140383,-43.119999,-5.81,-11.62,1729419553847.0,0.0
-5.520242,-5.448457,-9.413363,-55.790001,-20.719999,-11.55,1729419553863.0,0.0
-4.201797,-5.795416,-9.150154,-45.849998,-17.5,-13.3,1729419553885.0,0.0
-4.177868,-4.929214,-8.886944,-4.27,1.96,-13.440001,1729419553906.0,0.0
-4.800002,-3.366701,-7.286145,43.049999,12.67,-7.28,1729419553925.0,0.0
-4.754539,-2.87378,-7.661818,49.700001,5.88,-3.92,1729419553946.0,0.0
-4.278367,-2.87378,-7.209574,39.549999,-7.28,2.94,1729419553964.0,0.0
-4.141976,-2.842674,-7.467999,30.59,-4.69,0.91,1729419553983.0,0.0
-4.74736,-2.847459,-7.305287,22.4,7.84,1.19,1729419554006.0,0.0
-4.955536,-3.342773,-7.69771,14.35,7.84,-0.98,1729419554025.0,0.0
-4.756931,-3.627519,-8.070991,16.940001,4.9,1.54,1729419554047.0,0.0
-4.527221,-3.558127,-8.848659,31.43,0.63,0.28,1729419554064.0,0.0
-4.819145,-3.182454,-7.822137,26.25,9.8,-1.19,1729419554084.0,0.0
-5.455636,-2.95035,-8.425128,16.450001,14.84,-2.87,1729419554104.0,0.0
