acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-4.744967,-2.825923,-4.754539,356.440002,58.73,-5.46,1729472809257.0,0.0
-4.271189,-6.130411,-3.4672,150.710007,46.27,-22.75,1729472809260.0,0.0
-2.660819,-9.52822,-3.28056,36.189999,22.469999,-37.939999,1729472809261.0,0.0
-1.399801,-10.966305,-3.404987,31.57,11.97,-42.490002,1729472809262.0,0.0
-1.048056,-9.525827,-3.151347,54.18,16.309999,-52.360001,1729472809272.0,0.0
-1.639083,-7.704889,-1.995614,48.02,14.91,-59.43,1729472809292.0,0.0
-1.344766,-7.372287,-1.875973,-11.06,-0.77,-66.010002,1729472809313.0,0.0
-0.564706,-6.513263,-2.124826,-48.860001,-14.49,-66.220001,1729472809334.0,0.0
0.043071,-5.525027,-2.471786,-84.769997,-24.15,-56.0,1729472809352.0,0.0
0.411566,-3.378666,-2.28036,-130.690002,-30.52,-42.490002,1729472809372.0,0.0
0.775275,-1.268196,-1.162912,-182.0,-39.830002,-21.07,1729472809392.0,0.0
1.098306,0.57667,-0.914058,-244.440002,-59.920002,7.35,1729472809411.0,0.0
0.90688,-2.096112,-3.76391,-279.51001,-84.559998,43.330002,1729472809434.0,0.0
-0.052642,-8.157133,-11.188839,-260.049988,-104.720001,68.739998,1729472809452.0,0.0
-1.244268,-20.090139,-18.041883,-29.469999,-103.25,86.730003,1729472809472.0,0.0
-6.929615,-29.412575,-16.871792,497.769989,-48.93,132.580002,1729472809492.0,0.0
-9.863215,-13.179667,-18.094524,1029.069946,26.110001,157.289993,1729472809512.0,0.0
-12.485749,-4.599005,-9.856036,1165.920044,95.760002,91.489998,1729472809535.0,0.0
-13.878372,4.386044,-3.369094,1020.669983,100.730003,50.75,1729472809553.0,0.0
-12.313466,7.836494,7.695317,712.880005,82.32,23.24,1729472809572.0,0.0
-6.51087,-0.421137,8.106883,177.029999,-25.620001,-56.349998,1729472809592.0,0.0
-5.300103,-8.243275,4.522435,-119.910004,-33.740002,-98.840004,1729472809612.0,0.0
-3.285345,-8.267202,4.199404,-147.350006,-4.2,-83.510002,1729472809634.0,0.0
-4.185047,-5.201996,6.034698,-154.839996,28.42,-70.559998,1729472809652.0,0.0
-4.419543,-4.847858,5.876772,-204.539993,10.5,-53.830002,1729472809672.0,0.0
-3.708875,-4.888536,2.70389,-305.899994,-7.07,-52.290001,1729472809692.0,0.0
-2.74696,-6.970293,1.01695,-326.480011,-25.76,-40.25,1729472809712.0,0.0
-2.199004,-8.23131,-0.930808,-301.209991,-19.530001,-32.48,1729472809734.0,0.0
-2.723032,-9.363115,-1.921437,-231.699997,-0.14,-23.66,1729472809753.0,0.0
-3.515057,-9.600004,-1.713261,-144.550003,17.57,-14.35,1729472809773.0,0.0
