acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-1.356731,-7.487142,0.459422,-349.440002,-60.689999,-73.150002,1729428552017.0,0.0
-1.363909,-3.668197,-3.125026,-431.970001,-96.25,-83.160004,1729428552021.0,0.0
-3.572484,-2.242075,-6.946364,-411.950012,-109.760002,-65.309998,1729428552022.0,0.0
-4.005585,-1.490728,-11.253445,-274.329987,-98.699997,-33.18,1729428552023.0,0.0
-6.52762,0.387637,-11.665009,-157.850006,-79.870003,10.36,1729428552042.0,0.0
-9.734003,-1.031307,-14.596218,-77.629997,-55.09,51.59,1729428552063.0,0.0
-8.169096,1.497907,-10.621738,-15.68,-25.34,52.360001,1729428552082.0,0.0
-6.666404,-2.919244,-15.402599,-11.48,1.89,44.310001,1729428552105.0,0.0
-4.37408,0.4666,-12.081362,17.5,41.93,32.970001,1729428552124.0,0.0
-3.969693,0.332602,-7.850852,15.47,53.549999,24.15,1729428552141.0,0.0
-3.656233,-1.459622,-8.666803,-13.440001,40.950001,17.780001,1729428552161.0,0.0
-2.419144,-1.588834,-9.805787,2.38,34.09,14.77,1729428552182.0,0.0
-2.318645,-1.18684,-9.607183,25.9,34.299999,15.54,1729428552204.0,0.0
-2.062613,-0.301496,-8.367701,42.490002,35.279999,19.67,1729428552222.0,0.0
-1.627119,-1.189233,-8.214561,23.1,30.870001,19.67,1729428552242.0,0.0
-1.519442,-1.524228,-9.456435,0.98,25.9,18.690001,1729428552262.0,0.0
-2.115255,-2.45025,-9.257831,4.83,28.42,22.26,1729428552282.0,0.0
-3.929015,-3.759124,-8.760124,14.77,30.52,19.879999,1729428552302.0,0.0
-4.290331,-3.924229,-9.267403,1.33,28.77,5.46,1729428552332.0,0.0
-2.021935,-1.457229,-10.468598,6.3,26.25,-3.71,1729428552341.0,0.0
-2.218147,-1.299303,-11.743973,7.84,31.219999,-1.89,1729428552362.0,0.0
-2.210968,-0.454636,-11.306087,47.670002,40.110001,6.58,1729428552381.0,0.0
-2.758924,-2.565106,-9.468399,91.279999,44.099998,16.309999,1729428552403.0,0.0
-3.330809,-4.220939,-8.705089,113.610001,41.580002,10.15,1729428552422.0,0.0
-2.790031,2.26361,-11.026128,133.979996,39.900002,15.75,1729428552441.0,0.0
-4.426722,-7.948956,-3.608376,163.800003,39.48,31.99,1729428552462.0,0.0
-4.223332,-6.613762,-3.136991,98.419998,2.52,-31.219999,1729428552482.0,0.0
-3.196811,9.217153,-14.160725,107.239998,-2.31,-20.719999,1729428552504.0,0.0
-2.656033,-9.245867,-4.065405,338.589996,35.0,95.410004,1729428552523.0,0.0
-2.589034,-25.909483,8.702696,230.720001,21.49,60.549999,1729428552543.0,0.0
-1.038485,1.926222,-15.457633,-5.32,-62.790001,-59.150002,1729428552564.0,0.0
-6.317052,-7.999206,-6.786045,159.389999,-3.57,-3.64,1729428552582.0,0.0
-1.655833,-6.472585,-6.9679,77.139999,0.63,-0.77,1729428552603.0,0.0
-3.168097,-10.224532,-6.151947,61.740002,10.5,23.52,1729428552623.0,0.0
-2.567499,-6.271588,-3.393023,88.410004,16.870001,31.43,1729428552642.0,0.0
-6.273981,-5.979663,-6.996613,-49.630001,4.83,18.969999,1729428552663.0,0.0
-4.838287,-6.630512,-8.348558,-193.899994,-9.31,-17.360001,1729428552682.0,0.0
-2.038685,-8.353344,-9.164511,-235.690002,-8.12,-16.59,1729428552705.0,0.0
-2.462214,-4.965107,-9.930215,-198.869995,16.799999,-24.219999,1729428552724.0,0.0
-2.517249,-3.184847,-10.08814,-206.570007,19.950001,-22.68,1729428552741.0,0.0
-2.072184,-2.98385,-9.657433,-180.25,22.049999,-11.2,1729428552762.0,0.0
-1.634298,-2.036292,-9.456435,-117.879997,23.379999,-5.11,1729428552783.0,0.0
-1.493121,0.624527,-9.638289,-77.769997,26.389999,0.28,1729428552804.0,0.0
0.246461,2.108077,-9.693325,-69.019997,27.65,16.030001,1729428552821.0,0.0
-0.68674,-2.682354,-9.576077,-41.299999,26.74,31.639999,1729428552842.0,0.0
-2.007578,-4.931608,-8.391629,-40.740002,22.469999,2.31,1729428552862.0,0.0
-2.342573,-4.87418,-9.638289,28.42,10.99,-10.01,1729428552881.0,0.0
-1.923829,-1.07677,-11.679367,93.800003,7.77,-16.940001,1729428552904.0,0.0
3.213561,5.804988,-13.387842,217.419998,15.89,15.4,1729428552923.0,0.0
