acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-1.878366,-6.89133,-4.510471,-104.230003,-15.68,-42.84,1729429772121.0,0.0
-2.522035,-7.204789,-4.924429,-90.510002,-21.35,-31.85,1729429772121.0,0.0
-2.675175,-6.319445,-5.268995,-103.599998,-21.700001,-24.290001,1729429772121.0,0.0
-2.790031,-7.204789,-5.960521,-116.830002,-25.059999,-9.45,1729429772122.0,0.0
-3.105884,-7.79103,-5.757132,-104.860001,-15.54,-0.07,1729429772129.0,0.0
-2.524428,-7.372287,-6.039484,-70.489998,-20.16,1.4,1729429772142.0,0.0
-2.091327,-7.357929,-6.18784,-39.900002,-24.780001,6.09,1729429772162.0,0.0
-2.438286,-7.585248,-6.252446,-40.880001,-16.73,4.9,1729429772182.0,0.0
-2.292324,-7.372287,-6.673582,-46.759998,-11.97,-0.21,1729429772202.0,0.0
-1.488336,-7.051648,-6.888937,-48.720001,-10.85,-1.82,1729429772223.0,0.0
-1.081556,-7.334002,-7.259824,-39.970001,-8.12,-1.4,1729429772242.0,0.0
-0.921237,-7.362715,-7.300502,-17.290001,-7.7,-3.29,1729429772261.0,0.0
-0.674776,-7.075576,-7.159326,-2.73,-7.21,-5.32,1729429772282.0,0.0
-0.260818,-7.087541,-7.255038,0.77,-13.65,-4.2,1729429772301.0,0.0
-0.691526,-6.922436,-7.255038,-17.85,-10.36,-7.56,1729429772323.0,0.0
-0.323031,-7.022934,-7.836494,-39.27,-12.6,-9.38,1729429772342.0,0.0
0.157926,-7.537392,-8.260024,-28.42,-15.05,-5.25,1729429772361.0,0.0
-0.698704,-7.130611,-7.84128,-6.44,-2.87,-4.27,1729429772382.0,0.0
-0.811167,-6.664011,-7.956135,9.66,-0.42,-1.68,1729429772402.0,0.0
-0.117248,-6.84108,-8.161918,4.34,0.63,0.07,1729429772424.0,0.0
-0.870987,-8.054241,-6.297909,0.07,8.05,0.7,1729429772442.0,0.0
-1.074377,-7.13779,-6.185446,23.450001,-0.21,-8.26,1729429772462.0,0.0
-1.198804,-6.577869,-6.568298,6.86,-5.67,-9.52,1729429772486.0,0.0
-1.22034,-6.862615,-7.539784,-11.69,-9.31,-7.07,1729429772501.0,0.0
-1.361516,-6.843473,-7.802995,-3.22,-8.89,-5.88,1729429772523.0,0.0
-2.017149,-6.695118,-7.295716,3.22,-3.71,-5.74,1729429772542.0,0.0
-2.383251,-7.077969,-7.508677,-4.76,-3.43,-5.74,1729429772561.0,0.0
-2.182254,-7.140182,-7.310073,-32.970001,-0.77,-6.51,1729429772583.0,0.0
-1.931008,-7.238289,-7.745567,-42.700001,1.61,-5.11,1729429772602.0,0.0
-1.868794,-7.444071,-7.987241,-27.299999,5.11,-4.9,1729429772623.0,0.0
-1.512264,-7.60439,-7.664211,-9.8,4.41,-8.54,1729429772642.0,0.0
-1.115055,-7.001399,-6.924829,-11.55,1.68,-10.71,1729429772661.0,0.0
-1.249053,-6.89133,-7.762317,-24.99,-2.17,-12.81,1729429772683.0,0.0
-1.701297,-6.692725,-8.106883,-26.6,1.61,-16.73,1729429772703.0,0.0
-1.371087,-5.816952,-8.099705,-8.26,-0.7,-17.15,1729429772723.0,0.0
-1.141376,-5.812167,-8.233703,0.7,-4.9,-13.72,1729429772742.0,0.0
-1.306481,-5.970093,-7.810174,-2.87,-1.54,-15.190001,1729429772762.0,0.0
-0.772882,-5.642276,-7.496714,-9.73,-1.12,-16.309999,1729429772783.0,0.0
0.0335,-5.881558,-7.590034,-9.66,-4.69,-9.94,1729429772803.0,0.0
-0.181855,-6.190232,-8.338986,-4.2,-3.71,-7.63,1729429772823.0,0.0
-0.9667,-6.549156,-7.649854,-5.11,2.73,-7.56,1729429772842.0,0.0
-1.828116,-6.326623,-7.89153,4.76,2.8,-9.45,1729429772863.0,0.0
-2.210968,-6.391229,-8.350951,15.75,2.45,-12.04,1729429772882.0,0.0
-1.464408,-5.831308,-7.980063,16.73,-8.54,-11.41,1729429772901.0,0.0
-1.282553,-5.860023,-7.322037,-9.31,-12.46,-11.06,1729429772922.0,0.0
-1.12702,-7.372287,-7.575676,-20.790001,-15.26,-11.9,1729429772942.0,0.0
-1.596013,-7.838887,-1.469193,-22.120001,-24.85,-10.99,1729429772961.0,0.0
-2.706282,-5.785845,-7.848458,10.43,-65.870003,-38.709999,1729429772983.0,0.0
-3.912265,-6.465407,-11.13859,14.77,-64.68,-34.369999,1729429773002.0,0.0
-3.022135,-6.630512,-12.543176,21.77,-32.900002,-25.83,1729429773022.0,0.0
-1.234696,-3.701697,-11.473583,102.480003,-19.809999,-1.26,1729429773041.0,0.0
-0.612563,-3.062813,-10.640882,131.389999,-3.92,12.67,1729429773061.0,0.0
0.098106,-6.262017,-9.839286,118.93,13.23,25.48,1729429773082.0,0.0
0.98345,-5.513064,-7.867601,166.320007,22.75,29.190001,1729429773102.0,0.0
1.294517,-7.633104,-7.255038,128.729996,24.290001,25.34,1729429773123.0,0.0
3.079563,-10.176675,-6.084948,141.610001,21.98,21.280001,1729429773141.0,0.0
