acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-0.859023,-4.558327,-7.300502,100.169998,-31.43,-26.110001,1729422046677.0,0.0
-1.07677,-4.302295,-6.556334,63.560001,-52.220001,-24.15,1729422046697.0,0.0
-0.76331,-3.270989,-6.814759,-21.0,-87.779999,-27.719999,1729422046716.0,0.0
-0.98345,-3.239882,-6.640083,-100.239998,-96.389999,-23.940001,1729422046735.0,0.0
-2.876173,-5.187639,-9.954143,-167.229996,-56.630001,-22.4,1729422046756.0,0.0
-4.371687,-5.034499,-10.971091,-165.899994,-1.75,-19.040001,1729422046777.0,0.0
-5.228317,-4.924429,-12.574283,-116.059998,-7.77,-8.75,1729422046797.0,0.0
-4.584648,-3.881158,-12.662818,-61.389999,-40.389999,1.82,1729422046817.0,0.0
-3.684947,-2.914458,-10.336994,-31.15,-45.360001,12.39,1729422046836.0,0.0
-3.259024,-1.866402,-9.662218,-41.93,-21.0,13.65,1729422046856.0,0.0
-3.701697,-2.258825,-9.521042,-48.369999,9.17,15.75,1729422046878.0,0.0
-4.297509,-3.041277,-9.643075,-55.23,20.58,13.86,1729422046897.0,0.0
-4.713861,-4.496114,-9.851252,-60.34,19.389999,14.28,1729422046916.0,0.0
-4.065405,-5.716454,-9.982857,-24.219999,5.81,3.22,1729422046936.0,0.0
-3.304488,-4.168297,-9.152546,27.299999,-16.450001,-1.54,1729422046956.0,0.0
-2.718246,-2.672783,-7.575676,38.639999,-18.48,-9.59,1729422046977.0,0.0
-2.821138,-3.708875,-7.771888,18.76,-6.93,-22.190001,1729422046997.0,0.0
-2.768496,-4.376472,-8.592626,0.63,4.06,-34.860001,1729422047016.0,0.0
-2.428715,-3.476771,-8.55434,3.22,-17.639999,-38.990002,1729422047036.0,0.0
-2.160719,-2.189433,-8.628519,5.74,-35.490002,-37.240002,1729422047057.0,0.0
-2.074577,-1.194018,-7.21436,-4.55,-32.130001,-39.689999,1729422047077.0,0.0
-2.885744,0.028714,-8.647661,-25.27,-11.41,-24.99,1729422047098.0,0.0
-3.127419,0.031107,-9.772287,-47.810001,-21.210001,-17.710001,1729422047116.0,0.0
-3.002992,-1.009771,-9.367901,-73.5,-28.49,-0.77,1729422047137.0,0.0
-3.366701,-2.833102,-11.109876,-82.599998,-29.049999,10.85,1729422047158.0,0.0
-3.728018,-4.108476,-10.645668,-75.25,-1.47,8.54,1729422047179.0,0.0
-4.321437,-3.921836,-12.279965,-23.73,14.84,17.219999,1729422047197.0,0.0
-5.312066,-2.053042,-7.860423,39.759998,29.960001,29.469999,1729422047216.0,0.0
-6.573084,-2.56032,-8.85823,14.14,48.439999,29.469999,1729422047237.0,0.0
