acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-6.238089,-7.867601,2.354537,117.110001,4.2,39.130001,1729471978949.0,0.0
-5.998806,-8.501699,-1.919044,85.82,4.27,33.25,1729471978951.0,0.0
-6.405586,-9.47797,0.088534,33.459999,19.530001,7.56,1729471978951.0,0.0
-8.147561,-7.401,-0.868595,-149.380005,54.110001,-16.1,1729471978956.0,0.0
-8.566305,-5.587241,0.215354,-341.670013,30.309999,-50.119999,1729471978975.0,0.0
-6.037091,-7.300502,-0.602991,-361.970001,-19.6,-67.900002,1729471979001.0,0.0
-4.445865,-8.219346,-2.35693,-360.149994,-38.57,-83.440002,1729471979016.0,0.0
-5.807381,-6.472585,-2.15354,-368.690002,-23.73,-81.970001,1729471979035.0,0.0
-7.465607,-1.150948,-2.730211,-444.640015,-7.07,-94.220001,1729471979055.0,0.0
-9.317651,1.20359,-1.969293,-569.099976,-24.15,-112.07,1729471979074.0,0.0
-6.479764,-9.298509,-7.707282,-604.659973,-57.75,-127.540001,1729471979094.0,0.0
-0.5001,-13.150953,-8.836694,-310.940002,-98.699997,-70.559998,1729471979116.0,0.0
-0.227318,-11.557333,-9.346365,-8.47,-30.870001,-29.75,1729471979136.0,0.0
-3.081956,-12.090932,-13.720445,305.899994,36.75,37.59,1729471979154.0,0.0
-4.331009,-8.413164,-7.613962,556.429993,56.0,97.370003,1729471979175.0,0.0
-6.111269,-0.411566,-3.579663,860.369995,72.029999,127.959999,1729471979194.0,0.0
-7.195218,1.514657,1.902294,859.599976,62.439999,130.690002,1729471979216.0,0.0
-10.796415,0.236889,7.573284,632.450012,71.400002,98.07,1729471979237.0,0.0
-11.57169,-2.385644,6.541977,330.119995,26.32,75.25,1729471979255.0,0.0
-8.149954,-4.833502,4.125226,120.82,-37.380001,65.169998,1729471979275.0,0.0
-7.300502,-7.721639,1.600798,59.849998,-30.380001,72.730003,1729471979295.0,0.0
-7.661818,-9.245867,-0.141177,-11.62,-5.95,46.41,1729471979318.0,0.0
-8.11167,-8.580662,0.605384,-143.710007,12.88,3.5,1729471979336.0,0.0
-9.698111,-8.068598,3.735196,-287.140015,33.599998,-26.32,1729471979355.0,0.0
-10.339387,-4.68754,2.794817,-455.140015,28.07,-65.870003,1729471979375.0,0.0
-9.379865,-2.053042,-2.620141,-611.309998,-20.02,-107.309998,1729471979395.0,0.0
-5.680561,-2.68714,-7.719246,-640.080017,-79.239998,-109.620003,1729471979416.0,0.0
-1.612763,-6.618547,-9.226725,-539.349976,-83.160004,-72.940002,1729471979437.0,0.0
-1.294517,-10.135997,-7.805387,-342.860016,-28.35,-49.349998,1729471979455.0,0.0
-4.082155,-9.226725,-6.386444,-92.610001,59.220001,-42.560001,1729471979478.0,0.0
-4.98425,-7.360322,-5.986843,-41.02,44.170002,-24.219999,1729471979496.0,0.0
-3.998406,-6.726225,-6.453443,-89.739998,11.83,-18.059999,1729471979516.0,0.0
-3.330809,-8.334201,-6.879365,-179.199997,21.139999,-27.02,1729471979538.0,0.0
-3.936193,-9.722038,-7.001399,-185.289993,33.880001,-30.450001,1729471979556.0,0.0
-4.922036,-9.370294,-6.754939,-112.910004,31.99,-27.09,1729471979576.0,0.0
-5.453243,-8.427521,-6.374479,-38.5,28.42,-26.389999,1729471979598.0,0.0
-5.71406,-7.587641,-5.867201,9.38,25.27,-27.790001,1729471979616.0,0.0
-5.848059,-6.927221,-5.266603,37.029999,20.93,-28.630001,1729471979637.0,0.0
-5.828916,-6.104091,-5.180461,44.52,13.65,-29.75,1729471979656.0,0.0
-5.606383,-5.62074,-4.876573,29.960001,7.21,-29.190001,1729471979676.0,0.0
-5.376673,-5.630312,-4.546363,0.21,5.11,-30.1,1729471979696.0,0.0
-5.101498,-5.843273,-4.718646,-26.389999,3.36,-29.75,1729471979721.0,0.0
-4.814359,-5.99402,-5.072784,-33.389999,1.96,-26.67,1729471979739.0,0.0
-4.529613,-5.982057,-5.496314,-25.200001,0.98,-22.26,1729471979756.0,0.0
-4.441079,-5.793024,-5.575277,-14.0,4.41,-18.27,1729471979776.0,0.0
-4.498507,-5.972485,-5.898308,-3.71,6.3,-12.88,1729471979797.0,0.0
-4.565506,-5.924629,-5.888737,5.39,7.77,-10.36,1729471979816.0,0.0
