acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-4.608576,-3.127419,-10.435099,106.470001,0.77,45.709999,1729426073770.0,0.0
-4.321437,-2.48375,-10.597812,84.629997,3.08,42.420002,1729426073777.0,0.0
-4.211368,-1.318445,-11.140982,74.480003,7.84,41.790001,1729426073777.0,0.0
-4.007978,-1.069592,-11.641083,65.519997,11.76,40.32,1729426073778.0,0.0
-3.730411,-1.995614,-11.038091,50.610001,15.61,34.02,1729426073792.0,0.0
-3.414558,-2.349752,-9.901501,34.02,21.35,24.99,1729426073814.0,0.0
-3.452843,-1.914258,-9.334401,35.139999,22.960001,21.629999,1729426073833.0,0.0
-3.345166,-1.20359,-8.705089,33.599998,20.860001,16.52,1729426073852.0,0.0
-3.462414,-1.174876,-8.209774,22.049999,21.49,17.639999,1729426073876.0,0.0
-3.615555,-1.375873,-8.489735,-8.47,18.549999,20.51,1729426073893.0,0.0
-3.591627,-1.749153,-8.95155,-5.46,15.33,25.27,1729426073914.0,0.0
-3.65384,-2.230111,-9.485149,12.88,12.11,31.710001,1729426073936.0,0.0
-3.689733,-2.502892,-9.174082,12.18,15.47,31.290001,1729426073952.0,0.0
-3.778267,-2.545963,-9.262616,13.3,17.15,30.940001,1729426073972.0,0.0
-3.897908,-2.07697,-8.676375,12.6,15.4,28.559999,1729426073993.0,0.0
-3.929015,-2.041078,-8.348558,13.93,14.56,27.370001,1729426074014.0,0.0
-3.668197,-2.232504,-8.319844,3.64,9.8,21.559999,1729426074033.0,0.0
-3.364309,-2.545963,-8.16431,-11.69,7.77,19.879999,1729426074053.0,0.0
-3.270989,-2.938386,-8.635696,-15.26,7.84,22.33,1729426074073.0,0.0
-3.273381,-2.380858,-8.9348,-22.049999,9.45,20.440001,1729426074092.0,0.0
-3.361916,-2.526821,-9.372685,-16.870001,12.39,22.82,1729426074114.0,0.0
-3.266203,-2.79721,-9.750752,-12.11,9.45,21.629999,1729426074132.0,0.0
-3.024528,-2.778067,-10.073784,-15.47,3.5,21.559999,1729426074152.0,0.0
-3.017349,-2.852244,-10.085747,-22.4,8.82,22.120001,1729426074173.0,0.0
-3.345166,-2.732604,-9.276974,-23.030001,19.950001,19.809999,1729426074192.0,0.0
-3.725625,-2.612962,-9.425328,-7.7,24.08,17.92,1729426074213.0,0.0
-3.567699,-2.160719,-9.360723,-0.98,19.32,17.710001,1729426074233.0,0.0
-3.567699,-2.088934,-9.389436,-12.32,20.370001,17.360001,1729426074252.0,0.0
-3.385844,-2.074577,-9.403792,-17.5,15.26,13.86,1729426074273.0,0.0
-3.321238,-2.48375,-9.669396,-14.49,10.29,12.88,1729426074292.0,0.0
-3.615555,-2.467,-9.320045,-18.690001,15.26,8.61,1729426074314.0,0.0
-4.053442,-2.806781,-9.219545,-15.12,20.93,6.86,1729426074333.0,0.0
-3.952943,-2.443072,-8.908479,-9.1,13.51,0.63,1729426074353.0,0.0
-3.555735,-2.062613,-8.865408,-2.17,4.34,0.42,1729426074373.0,0.0
-3.433701,-1.617548,-9.145369,-3.43,2.38,-1.19,1729426074392.0,0.0
-3.795017,-1.646262,-9.497113,-13.65,7.14,-3.15,1729426074414.0,0.0
-4.144369,-1.957329,-9.901501,-18.620001,6.37,-1.68,1729426074432.0,0.0
-3.996014,-1.904687,-9.501899,-14.91,-3.29,0.98,1729426074454.0,0.0
-3.625126,-2.036292,-9.643075,-0.28,-7.98,6.09,1729426074473.0,0.0
-3.151347,-1.85683,-9.700503,13.65,-10.85,6.79,1729426074493.0,0.0
-2.919244,-1.464408,-9.643075,16.870001,-6.93,11.27,1729426074513.0,0.0
-3.15374,-1.392623,-9.592826,13.09,0.84,13.37,1729426074534.0,0.0
-3.333202,-1.808974,-9.583255,11.76,1.96,12.6,1729426074553.0,0.0
-3.259024,-1.878366,-9.592826,15.12,-3.85,14.28,1729426074573.0,0.0
-3.302095,-1.914258,-9.609575,13.23,-4.48,12.74,1729426074593.0,0.0
-3.5007,-1.938186,-9.564112,9.45,-0.49,10.15,1729426074614.0,0.0
-3.842873,-1.682154,-9.193225,11.83,2.94,8.12,1729426074633.0,0.0
-4.208975,-1.660619,-8.956335,17.15,6.44,6.58,1729426074653.0,0.0
-4.62054,-1.725225,-9.183653,15.61,9.52,3.92,1729426074673.0,0.0
-5.134997,-2.175076,-9.918249,9.24,16.1,2.1,1729426074692.0,0.0
-5.587241,-2.364109,-10.296316,0.63,24.639999,-2.94,1729426074716.0,0.0
-5.62074,-1.938186,-10.772489,2.45,25.129999,-5.67,1729426074732.0,0.0
-5.118248,-1.835295,-11.724831,13.79,17.99,-10.08,1729426074753.0,0.0
-4.553542,-1.624727,-11.930614,12.88,15.96,-18.059999,1729426074773.0,0.0
-4.383651,-1.342373,-10.930414,5.04,23.379999,-21.91,1729426074792.0,0.0
-4.268795,-1.811367,-9.688539,5.32,27.65,-22.960001,1729426074813.0,0.0
-3.656233,-2.177469,-9.028119,-1.96,25.27,-23.379999,1729426074832.0,0.0
-2.969493,-2.433501,-9.109475,-23.799999,20.65,-24.01,1729426074852.0,0.0
-2.378466,-2.689533,-8.85105,-36.68,21.07,-23.24,1729426074875.0,0.0
-1.596013,-2.555535,-8.779266,-28.84,22.4,-17.99,1729426074893.0,0.0
-0.861416,-1.871187,-8.362915,0.35,9.31,-10.15,1729426074914.0,0.0
-0.234497,-1.600798,-8.628519,5.95,5.67,-5.6,1729426074932.0,0.0
0.100499,-1.045663,-8.903693,-0.28,3.99,-1.47,1729426074953.0,0.0
0.031107,-1.062413,-9.375079,-10.92,9.52,6.93,1729426074972.0,0.0
-0.193819,-1.356731,-9.513863,-24.08,12.53,12.95,1729426074991.0,0.0
-0.363709,-2.019542,-10.042676,-19.32,11.48,18.34,1729426075014.0,0.0
-0.39003,-1.85683,-10.159925,-7.0,10.99,23.309999,1729426075032.0,0.0
-0.497707,-2.0004,-10.983055,12.6,14.21,28.35,1729426075052.0,0.0
-0.646062,-1.89033,-10.899307,20.370001,21.139999,29.4,1729426075073.0,0.0
-1.131805,-1.974079,-11.038091,29.610001,30.380001,33.389999,1729426075092.0,0.0
-1.469193,-2.232504,-10.076177,25.48,39.200001,31.5,1729426075114.0,0.0
-1.866402,-2.969493,-9.463614,22.4,40.880001,30.1,1729426075133.0,0.0
-2.103291,-3.550949,-8.915657,26.530001,38.290001,24.57,1729426075152.0,0.0
-2.299503,-3.538985,-8.499306,33.880001,37.029999,18.059999,1729426075173.0,0.0
-2.309074,-2.952743,-7.980063,38.080002,28.139999,9.94,1729426075192.0,0.0
-1.995614,-2.459821,-8.176274,29.68,8.82,3.22,1729426075213.0,0.0
-1.567299,-2.455036,-7.783852,0.35,-7.84,-5.25,1729426075233.0,0.0
-2.041078,-3.06042,-8.147561,-32.060001,-7.91,-7.84,1729426075259.0,0.0
-2.45025,-3.223132,-8.757731,-27.299999,-8.19,-12.25,1729426075272.0,0.0
-2.514857,-2.78046,-9.24826,-14.35,-11.76,-10.43,1729426075294.0,0.0
-2.292324,-2.380858,-9.611969,-8.47,-15.75,-10.85,1729426075314.0,0.0
-2.141576,-2.337788,-9.968499,-13.16,-11.48,-10.57,1729426075332.0,0.0
-2.163112,-2.596212,-9.860823,-12.67,-7.7,-10.36,1729426075352.0,0.0
-1.952543,-2.617748,-9.781858,-9.45,-5.25,-11.69,1729426075373.0,0.0
-1.684547,-2.359323,-9.62154,-1.4,-7.07,-11.48,1729426075392.0,0.0
