acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
4.465007,-6.924829,9.769895,96.809998,110.32,3.78,1729429368929.0,0.0
6.563512,-8.52802,3.249453,213.149994,-23.030001,21.35,1729429368929.0,0.0
-1.801795,-7.467999,2.129612,159.110001,-50.259998,13.09,1729429368929.0,0.0
-2.792424,-5.496314,0.502493,11.06,-92.75,24.710001,1729429368930.0,0.0
-4.338188,-9.688539,-0.66999,-56.420002,-130.410004,11.83,1729429368930.0,0.0
-7.661818,-9.556933,-4.201797,10.57,-145.039993,20.93,1729429368934.0,0.0
-7.197611,-8.260024,-8.149954,90.160004,-118.93,50.889999,1729429368953.0,0.0
-12.000006,-11.844472,-11.822936,-3.64,-56.91,43.400002,1729429369035.0,0.0
-16.146767,-12.220145,-17.431713,-34.16,10.08,4.97,1729429369041.0,0.0
-7.448857,-3.244668,-13.325629,12.6,63.630001,1.26,1729429369042.0,0.0
-8.678767,-4.496114,-10.25803,-93.870003,116.620003,-42.77,1729429369044.0,0.0
-7.13779,-6.76451,-7.070791,-190.330002,113.68,-64.050003,1729429369056.0,0.0
-2.136791,-5.465207,-4.778467,-105.279999,123.059998,-57.540001,1729429369074.0,0.0
0.815953,-5.197211,3.146562,-90.090004,97.440002,-39.619999,1729429369095.0,0.0
-0.081356,-7.343572,2.68714,-121.730003,47.670002,-35.07,1729429369113.0,0.0
0.531207,-7.666604,1.392623,-227.009995,-11.34,-63.420002,1729429369177.0,0.0
-1.619941,-5.381458,-2.981457,-230.229996,-46.549999,-64.540001,1729429369178.0,0.0
-3.287738,-5.438886,-9.375079,-272.160004,-62.790001,-69.230003,1729429369180.0,0.0
-2.787638,-2.352145,-9.934999,-264.320007,-62.720001,-49.349998,1729429369193.0,0.0
-2.459821,0.918844,-13.227524,-275.309998,-56.77,-39.200001,1729429369215.0,0.0
-1.514657,-0.545564,-14.828322,-284.829987,-37.66,-15.4,1729429369233.0,0.0
-1.89033,-2.469393,-9.51147,-81.690002,-12.81,17.710001,1729429369252.0,0.0
-3.730411,-1.174876,-6.419943,119.209999,-24.01,27.02,1729429369273.0,0.0
-7.030113,-12.100503,-8.870193,68.459999,-27.93,20.93,1729429369292.0,0.0
-8.798409,-1.751546,-10.813165,45.990002,-22.889999,-48.580002,1729429369315.0,0.0
-3.644269,0.524028,-9.164511,134.610001,-26.040001,27.65,1729429369334.0,0.0
-4.754539,-4.024727,-10.681561,160.229996,-2.24,17.710001,1729429369352.0,0.0
-5.668597,-3.503092,-8.181061,229.040009,11.13,29.82,1729429369373.0,0.0
-2.658426,-5.795416,-9.329616,296.519989,-1.96,37.799999,1729429369394.0,0.0
-5.036892,0.588634,-6.206983,129.009995,14.98,3.43,1729429369414.0,0.0
-4.173083,-8.595018,-7.779066,7.14,-0.91,10.15,1729429369443.0,0.0
-4.512863,-6.793223,-10.370493,-17.639999,5.39,-5.74,1729429369454.0,0.0
-4.941179,-5.831308,-6.34098,54.32,24.780001,-9.17,1729429369479.0,0.0
-7.109076,-13.971692,3.445665,108.989998,-6.58,1.05,1729429369494.0,0.0
-2.596212,-24.935606,-2.029114,555.380005,-8.19,33.599998,1729429369515.0,0.0
-16.304693,-0.399601,-2.859423,361.269989,108.57,39.41,1729429369533.0,0.0
-6.02752,-1.74676,-0.291924,82.809998,18.549999,70.840004,1729429369553.0,0.0
-0.55992,-14.787644,-9.815358,-88.480003,-86.730003,-49.279999,1729429369574.0,0.0
-3.835695,-12.102897,-1.698904,238.419998,24.85,38.360001,1729429369594.0,0.0
-10.317852,-6.23091,1.962115,237.580002,21.210001,33.599998,1729429369615.0,0.0
-5.335995,-10.746166,3.862016,172.479996,-7.28,15.190001,1729429369633.0,0.0
-10.827522,-15.730415,-1.332802,97.090004,-13.86,17.360001,1729429369653.0,0.0
4.924429,-6.683154,-0.725025,371.350006,-77.769997,37.52,1729429369674.0,0.0
-11.97847,-9.35833,7.578069,344.329987,141.889999,7.98,1729429369694.0,0.0
-12.959527,-8.817552,2.85703,-140.699997,-34.299999,49.0,1729429369715.0,0.0
-7.200003,-13.136597,-1.036092,-378.279999,-23.450001,-26.110001,1729429369733.0,0.0
-5.436492,-11.873186,-4.223332,-361.480011,-6.86,-26.67,1729429369753.0,0.0
-5.721239,-8.082954,-0.98345,-398.019989,43.75,-63.77,1729429369776.0,0.0
-4.517649,-5.893522,-2.167897,-507.080017,3.08,-83.93,1729429369793.0,0.0
-3.311667,-5.635098,-4.522435,-502.880005,-10.99,-85.959999,1729429369814.0,0.0
-2.218147,-3.194418,-9.422935,-440.440002,-29.469999,-73.989998,1729429369834.0,0.0
-2.419144,-4.220939,-11.743973,-206.850006,-14.77,-32.200001,1729429369854.0,0.0
-2.35693,-4.634897,-13.392628,-41.09,-4.27,-5.11,1729429369874.0,0.0
