acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-2.840281,-4.438686,-8.032705,36.119999,100.099998,-12.18,1729425025601.0,0.0
-1.801795,-5.223531,-6.321837,25.48,86.099998,-19.74,1729425025608.0,0.0
-0.29671,-5.95095,-5.101498,8.05,68.669998,-30.24,1729425025609.0,0.0
1.038485,-5.936593,-5.352744,6.93,49.349998,-29.82,1729425025610.0,0.0
2.48375,-4.912465,-4.847858,35.490002,29.75,-36.470001,1729425025628.0,0.0
3.270989,-4.618148,-3.909872,43.330002,2.24,-40.32,1729425025646.0,0.0
2.995814,-3.596412,-1.70369,15.54,-8.05,-36.330002,1729425025668.0,0.0
1.287339,-2.244468,-4.189832,8.89,-12.88,-10.5,1729425025687.0,0.0
0.933201,-2.423929,-5.929415,17.43,-29.82,-2.38,1729425025706.0,0.0
1.036092,-4.235296,-9.073583,16.1,-33.389999,14.42,1729425025726.0,0.0
1.519442,-6.130411,-11.073983,-10.15,-26.040001,22.049999,1729425025748.0,0.0
0.282353,-7.908278,-12.495319,-37.869999,12.32,34.650002,1729425025768.0,0.0
-0.607777,-9.501899,-11.090734,-34.790001,37.869999,38.920002,1729425025787.0,0.0
-0.51685,-7.960921,-8.408379,28.49,35.77,39.549999,1729425025806.0,0.0
-1.696511,-5.965307,-7.49432,110.879997,46.48,59.43,1729425025826.0,0.0
-1.986043,-6.01077,-6.453443,130.199997,46.27,55.510002,1729425025847.0,0.0
-0.997807,-5.692525,-5.182854,94.290001,28.07,45.990002,1729425025868.0,0.0
0.081356,-5.163712,-6.410372,59.220001,1.19,38.009998,1729425025887.0,0.0
-0.717847,-4.759324,-4.508078,46.900002,12.67,32.900002,1729425025906.0,0.0
-1.043271,-6.74776,-3.23031,36.259998,-5.32,28.280001,1729425025927.0,0.0
0.234497,-5.197211,-5.520242,-6.72,-60.549999,3.22,1729425025947.0,0.0
-1.550549,-5.893522,-7.130611,-135.240005,-49.349998,-9.8,1729425025967.0,0.0
-3.821337,-9.116654,-8.592626,-215.389999,-9.17,-27.719999,1729425025987.0,0.0
-3.503092,-9.365508,-12.126825,-194.460007,-9.73,-36.75,1729425026006.0,0.0
-2.794817,-8.389235,-13.777873,-38.57,-18.76,-9.94,1729425026026.0,0.0
-2.285146,-7.460821,-11.837293,66.639999,6.09,-0.98,1729425026050.0,0.0
-3.524628,-7.489535,-8.245667,73.360001,44.59,3.57,1729425026067.0,0.0
-3.5007,-6.549156,-6.175875,31.360001,38.639999,-14.7,1729425026086.0,0.0
-1.811367,-6.62094,-5.910272,8.12,-12.25,-28.77,1729425026106.0,0.0
