acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-3.639483,-4.510471,-8.377272,-22.68,5.18,1.12,1729415159923.0,0.0
-3.617948,-4.67079,-8.559127,-23.309999,5.39,1.47,1729415159927.0,0.0
-3.617948,-4.883751,-8.480164,-16.17,7.49,2.66,1729415159927.0,0.0
-3.723232,-4.668397,-8.245667,-5.46,10.08,2.66,1729415159932.0,0.0
-3.481557,-4.165904,-8.408379,2.31,9.73,2.24,1729415159954.0,0.0
-3.180061,-4.055835,-8.458629,3.5,8.4,2.94,1729415159973.0,0.0
-3.273381,-4.34058,-8.293523,-1.19,9.59,1.96,1729415159993.0,0.0
-3.400201,-4.704289,-8.128418,-2.94,10.36,-0.7,1729415160013.0,0.0
-3.414558,-4.886144,-8.085347,7.28,9.31,-2.1,1729415160032.0,0.0
-3.464807,-5.103891,-8.015956,24.85,8.96,-1.96,1729415160053.0,0.0
-3.531806,-4.9675,-7.798209,46.48,8.82,1.89,1729415160072.0,0.0
-3.589234,-4.929214,-7.582855,54.389999,8.26,5.32,1729415160093.0,0.0
-3.859623,-4.76411,-7.13779,61.599998,7.91,8.19,1729415160113.0,0.0
-4.354938,-5.182854,-7.45125,66.919998,6.93,9.38,1729415160133.0,0.0
-4.76411,-5.508278,-8.169096,75.389999,5.88,9.31,1729415160152.0,0.0
-5.194818,-4.74736,-7.484749,88.690002,6.23,11.9,1729415160172.0,0.0
-5.946165,-4.780859,-8.274381,96.669998,11.13,18.48,1729415160193.0,0.0
-5.347959,-6.419943,-8.516055,110.879997,7.84,16.450001,1729415160213.0,0.0
-4.601398,-5.625526,-9.035298,130.619995,16.73,15.4,1729415160233.0,0.0
-4.398008,-4.711468,-9.848858,148.399994,32.830002,28.210001,1729415160253.0,0.0
-4.163511,-7.79103,-7.295716,120.68,59.779999,32.27,1729415160272.0,0.0
-4.005585,-12.729815,-1.799403,120.889999,66.849998,23.24,1729415160293.0,0.0
-3.821337,-6.723832,-2.940779,107.309998,44.450001,-3.15,1729415160313.0,0.0
-2.120041,-6.113662,-5.749953,57.959999,23.66,1.33,1729415160332.0,0.0
-1.878366,-6.439085,-3.381058,30.940001,37.799999,5.04,1729415160353.0,0.0
-2.459821,-7.302894,-1.485943,46.689999,32.200001,14.21,1729415160372.0,0.0
-0.150748,-10.186246,-0.72024,63.279999,0.91,15.05,1729415160392.0,0.0
-0.830309,-9.260223,-1.09352,101.010002,-36.889999,11.34,1729415160413.0,0.0
0.179462,-5.879165,-2.471786,75.459999,-59.920002,20.370001,1729415160432.0,0.0
-1.021735,-8.12124,-3.783052,26.6,-71.400002,26.110001,1729415160456.0,0.0
-3.115455,-10.432706,-5.355137,35.77,-87.779999,29.610001,1729415160474.0,0.0
-5.163712,-8.748159,-7.099504,70.349998,-83.370003,20.23,1729415160493.0,0.0
-7.936993,-5.422136,-10.681561,5.25,-72.449997,15.68,1729415160513.0,0.0
-11.193624,-4.527221,-16.323835,-65.449997,-21.139999,12.81,1729415160534.0,0.0
-8.827123,-8.999406,-12.268002,-18.27,27.299999,5.53,1729415160553.0,0.0
-4.809574,-8.322237,-4.283153,45.290001,25.83,-9.03,1729415160573.0,0.0
-5.132604,-6.979864,-5.802595,70.910004,38.290001,-10.43,1729415160594.0,0.0
-8.350951,-5.754738,-5.644669,33.950001,79.660004,-17.92,1729415160613.0,0.0
-4.912465,-7.996813,-5.69731,12.46,77.489998,-20.93,1729415160635.0,0.0
-1.990828,-8.69791,0.806381,31.290001,80.779999,-11.06,1729415160653.0,0.0
-0.459422,-7.336394,5.819345,74.269997,70.840004,5.88,1729415160674.0,0.0
1.823331,-8.087741,8.863015,97.580002,28.98,19.530001,1729415160694.0,0.0
0.232104,-7.712067,3.632305,15.89,-29.049999,16.940001,1729415160714.0,0.0
-3.45045,-8.518449,-4.024727,-95.970001,-39.689999,6.72,1729415160732.0,0.0
-0.004786,-10.645668,-5.845665,-57.260002,-117.599998,10.08,1729415160755.0,0.0
-3.091527,-9.51147,-6.218946,18.059999,-99.68,9.52,1729415160775.0,0.0
-9.647861,-7.360322,-5.070391,12.95,-67.340004,14.42,1729415160793.0,0.0
-13.682159,-8.35813,-12.538391,-51.869999,-47.389999,14.42,1729415160813.0,0.0
-11.686546,-8.41795,-15.917056,-20.51,-2.03,-14.0,1729415160833.0,0.0
-4.644469,-8.566305,-6.996613,75.389999,3.15,-16.030001,1729415160855.0,0.0
-3.838088,-5.931807,-3.20399,79.519997,43.049999,-29.540001,1729415160873.0,0.0
-7.365108,-4.17069,-5.534599,12.88,70.769997,-31.780001,1729415160893.0,0.0
-6.204589,-5.706882,-5.943772,-55.580002,69.090004,-28.700001,1729415160914.0,0.0
