acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-3.730411,-7.283752,0.784846,32.41,-33.389999,34.650002,1729420837011.0,0.0
-2.445465,-9.549755,-2.074577,-7.77,-56.630001,40.32,1729420837015.0,0.0
-6.072984,-7.848458,-1.887937,38.920002,-56.490002,54.740002,1729420837015.0,0.0
-9.387043,-7.046863,-3.376273,22.190001,-70.769997,55.23,1729420837016.0,0.0
-9.480364,-8.298308,-4.307081,-80.080002,-74.690002,52.5,1729420837027.0,0.0
-10.569098,-8.02792,-8.690732,-155.610001,-44.099998,44.099998,1729420837045.0,0.0
-8.221739,-10.4016,-6.867401,-142.100006,-1.33,28.42,1729420837066.0,0.0
-4.960321,-15.984055,-3.029313,-33.529999,25.690001,-0.14,1729420837085.0,0.0
-8.568698,-9.796216,-2.921637,63.07,44.310001,-22.33,1729420837106.0,0.0
-8.69791,-4.905287,-5.048856,38.57,59.290001,-29.75,1729420837128.0,0.0
-4.902894,-8.315059,-5.065606,-30.799999,72.309998,-43.119999,1729420837145.0,0.0
-2.727818,-10.147961,0.600598,-7.49,85.82,-43.610001,1729420837165.0,0.0
0.579063,-9.628718,5.343173,38.57,61.950001,-39.34,1729420837186.0,0.0
3.158526,-6.910471,7.020542,69.440002,0.14,-17.92,1729420837206.0,0.0
-2.392823,-5.371887,5.410172,42.700001,-35.139999,3.99,1729420837227.0,0.0
-3.909872,-5.821737,1.445265,-23.17,-60.060001,31.780001,1729420837250.0,0.0
-2.471786,-7.223931,-3.072384,-84.629997,-91.840004,45.57,1729420837265.0,0.0
-8.099705,-9.966106,-4.347759,-74.410004,-87.57,55.93,1729420837285.0,0.0
-12.256038,-9.401401,-5.479564,-108.360001,-84.279999,35.560001,1729420837306.0,0.0
-10.894521,-11.136196,-10.731809,-121.169998,-71.68,16.799999,1729420837327.0,0.0
-9.707682,-10.353743,-11.971292,-38.920002,-4.97,-9.59,1729420837345.0,0.0
-4.37408,-13.339987,-4.65404,70.980003,35.630001,-31.57,1729420837366.0,0.0
-7.618747,-9.126225,-3.211168,110.739998,56.139999,-52.849998,1729420837385.0,0.0
-9.004191,-6.513263,-5.895915,49.98,67.410004,-57.959999,1729420837406.0,0.0
-5.000999,-8.248059,-3.531806,-2.45,86.870003,-63.139999,1729420837427.0,0.0
-3.555735,-7.63789,2.22054,25.620001,92.82,-57.540001,1729420837445.0,0.0
-1.584049,-6.15434,5.850451,57.75,65.800003,-45.080002,1729420837465.0,0.0
1.308874,-6.623333,8.02792,69.93,31.219999,-26.25,1729420837485.0,0.0
2.823531,-6.113662,6.860222,72.169998,-19.74,5.04,1729420837505.0,0.0
-3.089134,-5.374279,2.646462,14.49,-41.23,28.77,1729420837528.0,0.0
-1.89033,-10.530812,-3.328416,-80.709999,-91.0,58.099998,1729420837547.0,0.0
-3.9673,-12.691531,-5.261817,-76.370003,-80.709999,53.830002,1729420837566.0,0.0
-7.848458,-11.475977,-5.010571,-61.110001,-58.310001,32.41,1729420837585.0,0.0
-8.867801,-10.329816,-4.476971,-26.74,-53.830002,16.309999,1729420837606.0,0.0
