acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
0.849452,-7.106683,-7.872386,67.900002,76.230003,-35.420002,1729430710709.0,0.0
1.68694,-6.716653,-8.23131,73.360001,68.879997,-43.330002,1729430710713.0,0.0
2.129612,-6.628119,-8.255238,65.870003,71.050003,-48.509998,1729430710714.0,0.0
1.978864,-6.206983,-7.475177,57.049999,82.389999,-50.049999,1729430710722.0,0.0
1.674976,-5.977271,-6.305088,57.959999,83.580002,-50.82,1729430710723.0,0.0
1.217947,-5.515456,-5.099105,45.290001,79.309998,-49.98,1729430710742.0,0.0
0.885344,-5.036892,-4.98425,20.51,66.290001,-48.439999,1729430710763.0,0.0
0.835095,-5.13739,-6.489335,-18.48,46.130001,-44.52,1729430710782.0,0.0
0.993021,-5.173282,-6.809973,-62.510002,33.880001,-36.119999,1729430710802.0,0.0
0.413958,-5.998806,-6.218946,-78.82,36.189999,-28.0,1729430710825.0,0.0
0.062213,-5.919843,-5.879165,-51.450001,32.830002,-27.65,1729430710842.0,0.0
0.102891,-5.517848,-5.702096,-6.65,16.379999,-25.129999,1729430710862.0,0.0
-0.088534,-5.374279,-5.161318,17.01,2.52,-15.75,1729430710882.0,0.0
-0.72024,-6.104091,-6.855437,22.889999,-11.83,-10.99,1729430710902.0,0.0
-2.048256,-6.343372,-7.068398,-7.7,-14.42,-13.79,1729430710928.0,0.0
-2.392823,-7.149754,-6.556334,-33.32,-14.35,-13.02,1729430710942.0,0.0
-1.978864,-7.532606,-6.45105,-35.700001,-29.4,-8.54,1729430710962.0,0.0
-1.76351,-6.716653,-6.573084,-25.200001,-25.059999,-7.49,1729430710982.0,0.0
-1.658226,-6.415157,-7.360322,-16.309999,-22.26,-7.07,1729430711002.0,0.0
-1.426122,-6.745367,-7.470392,-16.66,-29.960001,-2.03,1729430711022.0,0.0
-0.78006,-6.812366,-7.116255,-11.34,-29.049999,-2.94,1729430711042.0,0.0
-0.205783,-6.362515,-7.159326,2.52,-31.01,-3.22,1729430711073.0,0.0
-0.275175,-5.960521,-7.944171,-0.56,-32.130001,-2.24,1729430711082.0,0.0
-0.409173,-5.453243,-8.365308,-38.43,-26.460001,-2.8,1729430711103.0,0.0
-0.136391,-6.108876,-8.542377,-72.309998,-25.620001,-2.87,1729430711122.0,0.0
0.112463,-6.707082,-8.616554,-66.290001,-24.99,-3.36,1729430711142.0,0.0
-0.222532,-7.195218,-8.274381,-26.74,-18.620001,-7.63,1729430711162.0,0.0
-1.129412,-7.262216,-7.420143,-0.49,-11.41,-13.65,1729430711182.0,0.0
-1.172483,-6.759724,-7.326823,-2.1,-12.25,-19.25,1729430711201.0,0.0
-0.672383,-5.733203,-8.288737,-15.47,-20.02,-17.360001,1729430711224.0,0.0
-0.502493,-5.491528,-9.454042,-7.98,-20.93,-12.46,1729430711242.0,0.0
-0.428315,-4.699504,-8.872586,11.76,-11.48,-5.81,1729430711263.0,0.0
-0.361316,-5.039285,-8.599805,-0.14,-6.72,-1.61,1729430711283.0,0.0
-0.318245,-6.128019,-8.319844,-8.82,-11.13,3.15,1729430711303.0,0.0
-0.179462,-6.508478,-7.568498,-11.97,-9.59,-1.75,1729430711324.0,0.0
-0.136391,-5.982057,-7.240681,-15.190001,-10.22,-6.58,1729430711342.0,0.0
-0.064606,-5.522634,-7.89153,-16.52,-14.84,-7.42,1729430711367.0,0.0
-0.177069,-5.314459,-8.623734,-17.5,-16.52,-4.62,1729430711383.0,0.0
-0.416351,-5.252246,-8.650054,-22.610001,-11.76,-2.17,1729430711401.0,0.0
-0.655633,-5.728417,-8.779266,-19.67,-8.4,-0.42,1729430711423.0,0.0
-0.665205,-5.855237,-8.118847,-1.47,-6.02,-0.42,1729430711442.0,0.0
-0.916451,-5.647062,-7.556533,14.28,-5.04,-3.29,1729430711463.0,0.0
-1.301696,-5.615955,-7.381857,11.27,-6.16,-4.13,1729430711484.0,0.0
-1.801795,-5.694918,-7.661818,3.36,-9.73,-4.69,1729430711503.0,0.0
-2.105684,-5.67099,-8.157133,5.04,-16.52,-3.01,1729430711522.0,0.0
-2.323431,-5.802595,-7.9681,-1.12,-16.870001,-1.75,1729430711543.0,0.0
-2.404787,-6.082555,-7.987241,-10.36,-16.24,-1.54,1729430711563.0,0.0
-2.691926,-6.324231,-8.013563,-10.85,-17.5,-1.4,1729430711583.0,0.0
-2.988636,-6.171089,-7.793423,-6.23,-12.25,-5.18,1729430711602.0,0.0
-3.127419,-5.577669,-8.267202,-0.07,-11.97,-9.17,1729430711623.0,0.0
-2.684747,-4.677969,-8.68116,3.01,-16.24,-9.45,1729430711642.0,0.0
-2.388037,-4.180261,-8.659625,-14.28,-15.61,-8.19,1729430711662.0,0.0
-2.589034,-3.9673,-8.848659,-51.66,-9.66,-8.96,1729430711681.0,0.0
-2.237289,-4.048656,-8.609376,-81.269997,-3.71,-4.2,1729430711702.0,0.0
-1.744368,-5.462814,-10.504492,-68.879997,-3.01,3.29,1729430711731.0,0.0
-1.57687,-4.481757,-11.100305,-24.08,5.32,4.62,1729430711743.0,0.0
-2.086541,-3.830909,-9.827322,-0.77,17.639999,7.63,1729430711762.0,0.0
-2.213361,-3.644269,-9.968499,-0.56,21.98,8.33,1729430711782.0,0.0
-2.072184,-3.218346,-10.066606,5.39,24.639999,11.34,1729430711802.0,0.0
-1.770689,-2.189433,-8.362915,-8.33,21.35,12.81,1729430711824.0,0.0
-2.423929,-5.812167,1.969293,-90.93,16.450001,11.2,1729430711842.0,0.0
-2.419144,-7.915457,-7.202396,-127.470001,-46.619999,6.86,1729430711862.0,0.0
-1.79701,-7.211967,-10.346564,5.32,-48.23,-18.129999,1729430711882.0,0.0
-0.748954,-5.338387,-11.107484,9.66,-41.650002,-20.23,1729430711902.0,0.0
1.191626,-4.718646,-9.166903,-8.96,-27.440001,-36.330002,1729430711923.0,0.0
1.646262,-7.456036,-8.097312,22.82,-35.420002,-35.490002,1729430711943.0,0.0
1.919044,-6.563512,-8.590233,48.09,-30.66,-55.580002,1729430711963.0,0.0
3.046063,-2.007578,-6.242875,90.230003,-40.529999,-58.799999,1729430711982.0,0.0
2.557927,-0.684347,-6.501299,63.84,-48.790001,-50.470001,1729430712004.0,0.0
0.155533,1.682154,-9.169296,-19.879999,-42.91,-32.27,1729430712027.0,0.0
0.952343,0.241675,-6.903293,-33.880001,-47.32,-4.76,1729430712043.0,0.0
2.088934,-0.229711,-5.76431,-39.830002,-68.809998,11.9,1729430712064.0,0.0
0.904487,-2.830709,-12.648461,-84.419998,-80.849998,24.5,1729430712084.0,0.0
-1.689333,-5.639884,-12.909278,-185.710007,-56.98,31.360001,1729430712104.0,0.0
-5.781059,-7.489535,-6.79083,-75.599998,-28.139999,36.400002,1729430712125.0,0.0
-4.960321,-5.187639,-14.931213,-40.389999,-32.830002,36.75,1729430712144.0,0.0
-2.732604,-6.783652,-13.58166,-45.639999,-20.719999,20.370001,1729430712163.0,0.0
-3.754339,-6.848258,-9.659825,-1.96,3.08,12.74,1729430712184.0,0.0
-2.388037,-7.781459,-11.691331,13.51,5.74,-16.870001,1729430712206.0,0.0
-0.746561,-8.106883,-7.65464,25.620001,9.66,-30.309999,1729430712224.0,0.0
-0.820738,-2.684747,-4.039084,72.590004,0.56,-37.029999,1729430712244.0,0.0
-0.854238,-5.015356,-6.905686,59.920002,-23.030001,-45.220001,1729430712264.0,0.0
-0.413958,-3.041277,-8.700303,34.369999,-32.41,-45.43,1729430712283.0,0.0
-0.545564,-1.012164,-9.870394,-12.39,-28.700001,-40.880001,1729430712304.0,0.0
0.244068,1.375873,-10.286745,-12.25,-22.75,-23.450001,1729430712334.0,0.0
0.129212,2.770889,-7.755138,46.130001,-26.809999,19.32,1729430712343.0,0.0
-0.229711,0.684347,-11.700903,-8.75,-35.560001,37.799999,1729430712366.0,0.0
-1.758725,-3.323631,-14.854643,-88.620003,-22.75,49.77,1729430712383.0,0.0
-5.426922,-1.801795,-9.482756,2.66,-0.84,66.150002,1729430712404.0,0.0
-7.41775,-2.218147,-10.009177,-11.69,7.49,62.299999,1729430712424.0,0.0
-5.13739,-7.243074,-12.722638,-70.629997,23.870001,49.420002,1729430712447.0,0.0
-6.376873,-6.668797,-9.267403,0.77,28.0,44.029999,1729430712463.0,0.0
-5.106283,-7.317252,-10.552348,15.61,31.99,17.99,1729430712483.0,0.0
-4.146761,-6.922436,-8.130811,-6.09,35.420002,-3.01,1729430712505.0,0.0
-2.376073,-5.785845,-6.041877,62.23,32.759998,-25.690001,1729430712524.0,0.0
-2.088934,-2.830709,-5.922236,81.129997,1.96,-21.0,1729430712544.0,0.0
-1.813759,-4.503292,-8.001599,38.080002,-0.49,-35.77,1729430712565.0,0.0
-0.476172,-0.756132,-9.815358,26.67,-12.18,-28.07,1729430712582.0,0.0
-0.071785,1.09352,-8.513663,31.08,-5.25,-10.64,1729430712604.0,0.0
