acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
-2.998207,-9.700503,-10.844273,10.92,15.4,7.84,1729431949736.0,0.0
-2.388037,-7.800602,-8.829515,73.360001,27.860001,1.68,1729431949737.0,0.0
-3.065206,-8.427521,-5.469993,110.32,68.529999,-4.41,1729431949737.0,0.0
-4.225725,-8.394022,-7.489535,52.150002,85.400002,-20.440001,1729431949738.0,0.0
-2.440679,-9.06162,-7.077969,9.1,76.510002,-25.41,1729431949788.0,0.0
-2.404787,-9.592826,-7.032506,-5.67,62.16,-43.889999,1729431949789.0,0.0
-2.861816,-8.322237,-6.644868,19.74,82.809998,-45.709999,1729431949805.0,0.0
-2.955136,-6.113662,-5.812167,30.309999,91.209999,-51.73,1729431949824.0,0.0
-2.976671,-5.893522,-5.513064,-54.18,93.309998,-58.59,1729431949847.0,0.0
-3.081956,-6.850651,-5.089533,-90.019997,80.849998,-53.549999,1729431949866.0,0.0
-2.548356,-6.355337,-4.180261,-134.889999,74.970001,-58.170002,1729431949885.0,0.0
-3.034099,-4.972286,-5.510671,-147.839996,62.439999,-45.5,1729431949906.0,0.0
-2.615355,-5.632704,-6.946364,-156.589996,30.799999,-34.790001,1729431949925.0,0.0
-2.270789,-6.202196,-6.979864,-180.669998,39.619999,-36.330002,1729431949946.0,0.0
-2.344966,-6.06102,-6.955935,-147.770004,40.040001,-22.82,1729431949966.0,0.0
-2.337788,-5.795416,-6.939186,-100.309998,35.630001,-10.99,1729431949986.0,0.0
-2.311467,-5.304887,-6.838687,-62.299999,33.529999,-5.11,1729431950005.0,0.0
-2.579463,-4.785645,-6.532406,-24.780001,31.15,3.92,1729431950025.0,0.0
-2.596212,-3.943372,-5.948557,-15.12,22.4,6.79,1729431950046.0,0.0
-2.15354,-5.113462,-6.142376,-33.950001,16.1,11.06,1729431950065.0,0.0
-1.847259,-5.828916,-6.664011,-47.950001,9.31,10.08,1729431950085.0,0.0
-1.981257,-5.749953,-6.845865,-42.07,-0.56,6.86,1729431950106.0,0.0
-2.100898,-5.635098,-7.111469,-38.080002,-3.29,1.61,1729431950125.0,0.0
-1.971686,-5.678168,-7.520642,-24.15,-7.07,-1.26,1729431950145.0,0.0
-2.129612,-5.053641,-7.735995,-11.62,-8.82,-2.66,1729431950165.0,0.0
-2.364109,-5.285746,-7.874779,-12.81,-7.7,-2.38,1729431950184.0,0.0
-2.120041,-5.687739,-8.25763,-16.24,-5.53,-4.55,1729431950205.0,0.0
-2.057827,-5.508278,-8.563912,-10.36,-2.73,-4.97,1729431950226.0,0.0
-1.875973,-4.979464,-8.678767,-2.73,-1.12,-5.32,1729431950246.0,0.0
-1.505085,-4.819145,-8.752945,0.56,-0.21,-4.2,1729431950265.0,0.0
-1.402194,-5.015356,-8.606983,0.35,0.56,-2.31,1729431950286.0,0.0
-1.249053,-5.04407,-8.839087,0.35,-1.47,-3.92,1729431950306.0,0.0
-1.217947,-5.039285,-9.164511,-3.22,-0.49,-6.58,1729431950325.0,0.0
-1.086342,-5.225924,-9.257831,-1.26,-0.14,-7.98,1729431950346.0,0.0
-1.12702,-4.876573,-9.23151,2.66,1.05,-9.31,1729431950365.0,0.0
-1.22034,-4.342973,-8.513663,3.36,0.84,-7.42,1729431950385.0,0.0
-1.366302,-4.56072,-8.496914,0.7,0.14,-4.97,1729431950409.0,0.0
-1.462015,-4.551149,-8.616554,-0.49,-0.77,-5.39,1729431950424.0,0.0
-1.531406,-4.630112,-8.645268,0.28,-1.54,-4.2,1729431950446.0,0.0
-1.249053,-4.965107,-8.800802,-3.71,-3.5,-4.2,1729431950466.0,0.0
-1.138984,-5.000999,-9.054441,-3.78,-4.2,-3.29,1729431950484.0,0.0
-1.17009,-5.051248,-9.233903,-2.1,-3.01,-3.08,1729431950505.0,0.0
-1.306481,-4.922036,-9.073583,0.28,-0.56,-3.57,1729431950525.0,0.0
-1.26341,-5.32403,-8.908479,-1.26,1.05,-4.83,1729431950546.0,0.0
-1.194018,-5.168497,-8.992228,0.91,1.12,-6.37,1729431950564.0,0.0
-1.249053,-5.003392,-8.834301,3.43,2.24,-7.21,1729431950584.0,0.0
-1.249053,-4.934,-8.755339,7.42,2.8,-6.93,1729431950605.0,0.0
-1.256232,-4.900501,-8.532805,6.44,2.59,-6.51,1729431950624.0,0.0
-1.237089,-5.063213,-8.398808,5.18,1.26,-6.51,1729431950646.0,0.0
-1.246661,-5.426922,-8.65484,8.4,0.28,-6.65,1729431950664.0,0.0
-1.12702,-5.123034,-8.829515,16.66,-0.77,-8.4,1729431950684.0,0.0
-1.287339,-4.883751,-8.975478,22.120001,-0.77,-7.21,1729431950706.0,0.0
-1.40698,-4.991428,-8.863015,13.440001,1.61,-7.49,1729431950724.0,0.0
-1.294517,-5.156533,-8.82473,6.16,2.24,-7.63,1729431950745.0,0.0
-1.339981,-5.264209,-8.85823,5.53,4.13,-8.12,1729431950765.0,0.0
-1.447658,-5.35753,-8.922836,6.86,5.18,-9.1,1729431950784.0,0.0
-1.531406,-4.862216,-8.73141,5.74,6.44,-10.85,1729431950805.0,0.0
-1.540978,-5.312066,-8.676375,1.96,6.86,-10.92,1729431950826.0,0.0
-1.445265,-5.328816,-8.79123,-2.59,7.21,-13.440001,1729431950845.0,0.0
-1.404587,-5.192425,-8.796017,-4.41,8.05,-14.21,1729431950865.0,0.0
-1.225125,-5.182854,-8.755339,-8.75,8.33,-16.030001,1729431950884.0,0.0
-0.981057,-4.898108,-8.673983,-10.01,7.14,-16.799999,1729431950906.0,0.0
-0.756132,-4.783253,-8.709875,-7.07,6.72,-15.05,1729431950925.0,0.0
-0.969093,-4.819145,-8.535198,-7.77,8.26,-12.53,1729431950946.0,0.0
-1.165305,-5.242674,-8.62134,-8.12,10.01,-10.22,1729431950965.0,0.0
-1.411765,-5.489135,-8.628519,-4.48,11.83,-9.8,1729431950984.0,0.0
-1.536192,-5.398208,-8.688338,1.54,12.46,-11.2,1729431951005.0,0.0
-1.282553,-5.197211,-9.181261,1.89,12.53,-14.07,1729431951024.0,0.0
-1.172483,-4.938786,-8.970692,-1.75,14.84,-15.05,1729431951046.0,0.0
-1.335195,-5.003392,-8.614161,2.59,17.710001,-14.91,1729431951065.0,0.0
-1.138984,-5.74756,-8.446664,4.55,20.790001,-15.82,1729431951084.0,0.0
-0.897308,-5.625526,-8.353344,27.93,21.700001,-16.870001,1729431951104.0,0.0
-0.870987,-5.134997,-8.453842,39.689999,21.280001,-17.15,1729431951124.0,0.0
-0.727418,-4.965107,-8.664411,39.130001,21.280001,-17.710001,1729431951148.0,0.0
-0.808774,-5.166104,-8.446664,35.490002,23.1,-16.940001,1729431951164.0,0.0
-0.897308,-6.008378,-8.425128,35.560001,24.639999,-17.01,1729431951184.0,0.0
-0.57667,-6.374479,-8.549555,51.240002,25.41,-19.74,1729431951204.0,0.0
-0.081356,-5.962914,-9.190832,73.919998,20.09,-19.879999,1729431951224.0,0.0
-0.11007,-5.369494,-9.116654,59.639999,22.889999,-20.440001,1729431951246.0,0.0
-0.100499,-6.465407,-9.135797,35.91,31.57,-23.59,1729431951264.0,0.0
-1.213161,-7.676175,-7.367501,37.240002,39.130001,-25.27,1729431951284.0,0.0
-4.67079,-7.704889,-1.572084,70.279999,39.41,-28.07,1729431951305.0,0.0
-1.143769,-4.675575,-5.051248,129.919998,-14.63,-21.84,1729431951324.0,0.0
2.476572,-1.519442,-6.60419,60.200001,-43.540001,-6.58,1729431951345.0,0.0
1.205983,-4.445865,-8.997013,-75.389999,-24.219999,-5.39,1729431951365.0,0.0
0.12682,-9.090333,-9.035298,-103.110001,-10.15,-9.24,1729431951383.0,0.0
1.507478,-8.767302,-7.506285,6.93,-19.18,-4.2,1729431951407.0,0.0
3.366701,-4.711468,-5.551349,87.010002,-29.33,-2.45,1729431951424.0,0.0
4.113262,-4.409972,-5.374279,17.639999,-40.18,-10.22,1729431951445.0,0.0
2.414358,-5.946165,-3.127419,-46.689999,-44.170002,-14.28,1729431951464.0,0.0
0.160319,-5.290531,-4.216154,-80.010002,-63.560001,-22.540001,1729431951484.0,0.0
2.069792,-4.73061,-5.883951,-103.529999,-97.790001,-27.09,1729431951504.0,0.0
-1.265803,-7.362715,-6.723832,-159.320007,-89.32,-44.52,1729431951524.0,0.0
-2.177469,-5.252246,-9.690931,-163.449997,-96.040001,-57.260002,1729431951545.0,0.0
-1.473979,-6.417551,-11.320443,-113.540001,-91.769997,-55.439999,1729431951564.0,0.0
-0.375673,-6.209375,-12.569498,-84.419998,-78.75,-64.610001,1729431951584.0,0.0
-1.643869,-3.259024,-10.681561,-62.369999,-63.700001,-61.459999,1729431951605.0,0.0
-3.376273,-1.708475,-10.870593,-26.040001,-54.740002,-40.880001,1729431951624.0,0.0
-1.368695,-0.918844,-11.586047,15.82,-42.279999,-9.52,1729431951645.0,0.0
1.191626,-2.335395,-8.602197,9.24,-31.360001,18.9,1729431951664.0,0.0
-0.461815,-3.017349,-8.819944,-85.959999,-27.51,13.16,1729431951684.0,0.0
-2.313859,-6.494121,-12.095718,-139.580002,-19.67,14.21,1729431951704.0,0.0
-0.059821,-8.116454,-14.014762,-37.66,-9.45,17.57,1729431951724.0,0.0
-0.425922,-2.545963,-11.75833,53.060001,10.85,19.6,1729431951745.0,0.0
0.069392,-2.215754,-9.585647,52.990002,31.57,38.849998,1729431951764.0,0.0
0.143569,-3.062813,-8.444271,31.85,30.59,45.639999,1729431951784.0,0.0
1.021735,-5.644669,-8.79123,-16.799999,31.99,36.610001,1729431951804.0,0.0
0.710668,-6.338587,-6.431907,13.58,31.5,29.190001,1729431951824.0,0.0
0.693919,-6.104091,-6.951149,45.849998,17.92,15.05,1729431951844.0,0.0
1.081556,-5.596812,-7.89153,22.190001,9.24,-5.67,1729431951865.0,0.0
0.681954,-5.376673,-8.551948,9.8,2.94,-15.89,1729431951884.0,0.0
0.464208,-6.130411,-9.633504,9.1,1.19,-23.24,1729431951905.0,0.0
-0.323031,-4.792823,-9.702895,43.540001,6.72,-21.559999,1729431951924.0,0.0
-1.083949,-2.818745,-9.35833,85.260002,10.36,-8.54,1729431951956.0,0.0
-0.701097,-3.012564,-8.374879,79.870003,12.39,3.43,1729431951967.0,0.0
-0.081356,-5.558527,-8.149954,54.110001,14.42,6.72,1729431951984.0,0.0
0.16989,-6.329016,-7.487142,55.650002,12.11,2.94,1729431952004.0,0.0
0.150748,-5.958128,-7.735995,68.18,7.0,-0.77,1729431952024.0,0.0
0.131605,-4.960321,-8.425128,57.82,2.1,-6.79,1729431952055.0,0.0
0.064606,-4.986642,-8.396415,8.19,5.6,-13.16,1729431952064.0,0.0
-0.083749,-5.943772,-8.551948,-16.870001,7.35,-11.69,1729431952084.0,0.0
-0.409173,-5.158926,-8.4347,11.13,4.9,-9.03,1729431952104.0,0.0
-0.68674,-4.685147,-8.606983,16.52,2.73,-4.27,1729431952123.0,0.0
-0.811167,-5.24746,-8.568698,11.55,3.08,-0.63,1729431952145.0,0.0
-1.009771,-5.855237,-8.370094,24.99,3.36,1.89,1729431952164.0,0.0
-0.902094,-5.625526,-7.91785,41.23,2.1,1.26,1729431952184.0,0.0
-1.052842,-5.022535,-7.255038,48.369999,0.7,2.8,1729431952204.0,0.0
-1.112662,-4.74736,-6.680761,24.780001,-4.55,2.52,1729431952224.0,0.0
-0.732204,-5.13739,-6.675975,-20.370001,-13.58,2.59,1729431952244.0,0.0
-0.658026,-5.843273,-7.365108,-47.670002,-20.860001,2.52,1729431952264.0,0.0
-0.583849,-6.477371,-8.003991,-47.529999,-24.92,0.49,1729431952284.0,0.0
-0.325424,-6.393622,-8.123632,-31.710001,-27.58,-0.56,1729431952304.0,0.0
-0.308674,-5.367101,-7.915457,-16.1,-30.380001,-0.91,1729431952324.0,0.0
-0.457029,-4.934,-8.200203,-18.129999,-32.830002,-0.98,1729431952345.0,0.0
-0.646062,-4.752146,-8.377272,-39.549999,-33.740002,-1.82,1729431952363.0,0.0
-0.803988,-5.264209,-9.320045,-50.400002,-33.599998,-2.94,1729431952384.0,0.0
-0.490529,-5.740381,-10.033106,-30.940001,-30.59,-3.15,1729431952407.0,0.0
-0.40678,-5.180461,-9.712467,5.46,-23.59,-1.26,1729431952423.0,0.0
-0.37328,-5.295317,-9.073583,32.900002,-8.47,-1.26,1729431952444.0,0.0
-0.830309,-5.491528,-8.879765,28.49,-0.84,-3.71,1729431952463.0,0.0
-1.411765,-6.132804,-9.233903,24.219999,3.36,-8.96,1729431952484.0,0.0
-1.792224,-6.539584,-9.107083,33.25,6.72,-12.88,1729431952505.0,0.0
-2.117648,-6.656832,-8.295916,48.09,10.15,-15.96,1729431952523.0,0.0
-2.519642,-6.867401,-7.769495,57.82,10.99,-19.25,1729431952545.0,0.0
-2.634498,-7.211967,-7.666604,65.940002,9.87,-20.65,1729431952564.0,0.0
-2.579463,-7.403394,-7.719246,83.580002,9.52,-18.41,1729431952583.0,0.0
-2.634498,-7.381857,-7.846066,114.379997,12.18,-13.58,1729431952604.0,0.0
-2.545963,-7.587641,-7.996813,141.960007,12.88,-9.31,1729431952624.0,0.0
-2.677568,-8.4012,-7.484749,159.949997,16.379999,-2.94,1729431952644.0,0.0
-2.904887,-8.336594,-6.692725,180.880005,16.59,6.3,1729431952664.0,0.0
-2.89053,-7.702496,-5.259424,206.360001,13.72,15.4,1729431952684.0,0.0
-2.608176,-7.719246,-3.63709,225.190002,15.82,22.960001,1729431952704.0,0.0
-2.26361,-8.987441,-2.256432,237.089996,15.82,27.23,1729431952724.0,0.0
-1.665405,-10.557133,-1.658226,235.899994,15.96,24.08,1729431952745.0,0.0
-0.526421,-12.174682,-0.031107,245.0,11.76,16.73,1729431952763.0,0.0
0.746561,-11.839686,0.504886,288.190002,18.059999,13.93,1729431952783.0,0.0
1.902294,-10.466206,1.895115,290.079987,33.32,7.77,1729431952804.0,0.0
1.823331,-10.214959,2.694318,260.959991,44.170002,9.94,1729431952823.0,0.0
1.103091,-11.129018,2.043471,205.800003,46.34,-1.75,1729431952845.0,0.0
1.194018,-12.497713,1.01695,178.990005,41.650002,-15.05,1729431952864.0,0.0
1.732404,-12.356536,1.057628,196.910004,55.93,-22.469999,1729431952883.0,0.0
1.105484,-10.485349,1.564906,232.399994,74.340004,-25.83,1729431952904.0,0.0
0.524028,-9.767502,0.256032,242.130005,78.260002,-30.309999,1729431952924.0,0.0
0.325424,-9.899107,1.069592,232.889999,75.949997,-41.16,1729431952945.0,0.0
-0.598206,-9.449257,2.555535,229.529999,81.199997,-43.959999,1729431952963.0,0.0
-2.232504,-8.475377,3.424129,222.460007,83.93,-49.0,1729431952983.0,0.0
-2.230111,-8.01117,3.036492,206.639999,80.220001,-62.580002,1729431953004.0,0.0
