acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp,label
4.711468,-6.025128,8.348558,187.669998,-11.97,17.780001,1729473574110.0,0.0
-1.095913,-2.89053,6.82433,116.410004,-48.439999,24.360001,1729473574114.0,0.0
-6.01077,-7.21436,-3.134598,-128.240005,-94.5,7.84,1729473574114.0,0.0
-2.277967,-3.986443,-16.467405,-547.960022,-200.550003,-94.080002,1729473574122.0,0.0
-3.235096,-6.556334,-20.044674,-515.130005,-132.160004,-86.800003,1729473574143.0,0.0
-13.232309,-10.023535,-20.975483,-105.349998,30.030001,-29.610001,1729473574162.0,0.0
-20.04707,-8.092526,-19.197617,307.579987,125.160004,31.780001,1729473574181.0,0.0
-10.365707,-0.435494,-12.32543,300.790009,63.420002,16.379999,1729473574202.0,0.0
-3.895515,0.023928,-9.731609,165.479996,98.349998,-23.940001,1729473574222.0,0.0
-3.404987,-4.639683,-5.771489,63.700001,146.860001,-27.51,1729473574243.0,0.0
-3.522235,-7.946564,-2.555535,89.739998,132.509995,-5.11,1729473574262.0,0.0
-0.413958,-6.924829,-0.531207,185.080002,89.040001,-4.9,1729473574282.0,0.0
2.402394,-4.419543,2.438286,243.460007,65.029999,15.190001,1729473574301.0,0.0
3.349952,-2.325824,8.446664,195.089996,45.080002,25.549999,1729473574327.0,0.0
1.124627,-2.134398,7.948956,133.699997,-7.42,52.360001,1729473574342.0,0.0
-3.555735,-6.173482,5.082355,44.799999,-51.939999,65.870003,1729473574362.0,0.0
-6.541977,-7.034898,2.234896,-105.910004,-98.0,53.27,1729473574381.0,0.0
-4.232903,-8.671589,-9.375079,-204.75,-175.350006,28.210001,1729473574402.0,0.0
-4.084548,-10.813165,-14.596218,-206.220001,-178.080002,2.8,1729473574422.0,0.0
-7.69771,-11.715261,-13.660624,-126.840004,-81.410004,16.24,1729473574443.0,0.0
-10.181459,-10.121639,-12.897314,125.790001,-1.19,25.059999,1729473574462.0,0.0
-10.13839,-6.352944,-11.3683,297.290009,21.91,45.779999,1729473574482.0,0.0
-7.460821,-4.869394,-8.377272,352.940002,30.59,30.870001,1729473574502.0,0.0
-5.381458,-6.886543,-4.807181,281.959991,52.009998,22.190001,1729473574524.0,0.0
-3.515057,-6.259624,-0.897308,197.330002,60.200001,-1.26,1729473574542.0,0.0
-3.316452,-7.616355,0.923629,159.740005,61.670002,12.74,1729473574561.0,0.0
-3.086741,-7.405786,2.055435,141.470001,45.920002,0.14,1729473574581.0,0.0
-3.974478,-6.754939,5.393422,146.089996,23.59,6.51,1729473574601.0,0.0
-3.976871,-7.649854,2.749353,132.580002,-16.379999,5.18,1729473574625.0,0.0
-4.890929,-6.144768,0.449851,33.389999,-27.790001,-13.58,1729473574643.0,0.0
-7.056434,-5.862415,-2.29711,-110.32,-31.639999,-15.47,1729473574663.0,0.0
-7.915457,-6.707082,-4.082155,-262.01001,-48.93,-36.189999,1729473574681.0,0.0
-7.534998,-7.814958,-4.252046,-368.76001,-68.669998,-74.199997,1729473574701.0,0.0
-6.805188,-8.79123,-4.347759,-425.600006,-71.610001,-95.340004,1729473574722.0,0.0
-5.931807,-9.052048,-5.125426,-391.790009,-60.830002,-104.230003,1729473574742.0,0.0
-5.65424,-9.097511,-6.290731,-305.269989,-63.630001,-99.470001,1729473574761.0,0.0
-6.178268,-12.095718,-7.657032,-110.529999,-55.650002,-89.110001,1729473574781.0,0.0
-6.659225,-10.712667,-7.250252,10.36,-31.290001,-82.949997,1729473574801.0,0.0
-6.778866,-8.49452,-5.505885,85.050003,-15.47,-68.32,1729473574822.0,0.0
-5.776274,-6.874579,-4.400401,88.129997,-22.889999,-65.379997,1729473574842.0,0.0
-4.790431,-6.898508,-4.194618,42.349998,-24.219999,-58.73,1729473574861.0,0.0
-3.895515,-7.484749,-4.716253,-14.28,-18.549999,-62.720001,1729473574881.0,0.0
-3.110669,-7.659425,-5.142176,-46.759998,-9.94,-57.470001,1729473574901.0,0.0
-2.344966,-6.860222,-4.869394,-60.970001,-8.75,-50.610001,1729473574922.0,0.0
-1.806581,-5.737988,-4.67079,-84.07,-7.49,-41.02,1729473574943.0,0.0
-1.414158,-4.465007,-4.816752,-118.93,-12.04,-30.450001,1729473574961.0,0.0
-1.062413,-3.65384,-5.142176,-157.009995,-27.299999,-20.93,1729473574981.0,0.0
-0.574277,-1.718047,-4.740182,-199.919998,-42.630001,-14.42,1729473575001.0,0.0
-0.055035,1.048056,-3.991228,-231.279999,-58.799999,0.91,1729473575022.0,0.0
0.284746,2.277967,-6.022735,-259.279999,-96.18,27.370001,1729473575043.0,0.0
-0.784846,-2.172683,-10.219746,-289.589996,-110.599998,28.35,1729473575061.0,0.0
-1.31366,-13.476377,-15.866807,-215.110001,-105.559998,-1.82,1729473575081.0,0.0
0.959522,-13.974084,-23.246271,86.169998,-122.220001,9.31,1729473575101.0,0.0
-0.978664,-8.338986,-23.229523,783.51001,-26.389999,110.739998,1729473575122.0,0.0
-5.292924,-1.70369,-17.513069,1034.459961,94.010002,112.209999,1729473575143.0,0.0
-10.731809,9.016156,-1.225125,933.169983,207.759995,76.440002,1729473575162.0,0.0
-17.496319,-0.48335,4.697111,755.369995,148.680008,110.809998,1729473575181.0,0.0
-11.542977,-3.756732,7.396214,442.119995,37.029999,-44.66,1729473575201.0,0.0
-4.359723,-5.319244,9.06162,173.740005,-17.01,-72.099998,1729473575222.0,0.0
-1.830509,-6.472585,5.785845,-73.220001,16.030001,-84.489998,1729473575253.0,0.0
-3.61077,-7.941778,1.536192,-198.309998,13.16,-71.540001,1729473575261.0,0.0
-3.979264,-8.673983,0.9667,-245.350006,-0.98,-70.980003,1729473575280.0,0.0
-3.536592,-8.133204,0.574277,-240.520004,-13.65,-53.549999,1729473575301.0,0.0
-2.969493,-7.724032,0.088534,-173.389999,-21.559999,-30.17,1729473575322.0,0.0
-3.110669,-7.054041,0.579063,-96.389999,-13.79,-5.39,1729473575343.0,0.0
-3.921836,-6.778866,0.509671,-51.029999,-6.86,1.54,1729473575361.0,0.0
-4.682754,-7.735995,-0.026321,-58.939999,-2.66,-1.26,1729473575381.0,0.0
-5.06082,-9.41815,-0.875773,-81.059998,-2.31,-7.49,1729473575401.0,0.0
-5.230711,-10.167104,-1.440479,-82.040001,1.96,-10.5,1729473575422.0,0.0
-5.187639,-9.363115,-1.519442,-60.549999,11.2,-8.05,1729473575442.0,0.0
-5.041678,-8.736196,-1.497907,-47.18,18.41,-8.61,1729473575461.0,0.0
-4.835894,-8.496914,-1.823331,-57.82,16.17,-9.8,1729473575480.0,0.0
-4.474578,-8.712267,-2.210968,-57.049999,13.72,-9.1,1729473575502.0,0.0
-4.194618,-8.793623,-2.510071,-43.119999,11.62,-5.67,1729473575522.0,0.0
-4.118048,-8.645268,-2.455036,-24.780001,10.71,-3.08,1729473575542.0,0.0
-4.151547,-8.429914,-2.199004,-8.12,8.96,1.96,1729473575561.0,0.0
-4.04387,-8.288737,-2.177469,0.28,4.83,3.22,1729473575581.0,0.0
-3.940979,-8.51127,-1.974079,2.73,2.03,4.97,1729473575601.0,0.0
-3.888337,-8.169096,-1.90708,-2.59,-0.49,3.99,1729473575624.0,0.0
-3.885944,-8.178668,-2.175076,-10.15,-3.92,5.67,1729473575652.0,0.0
-3.900301,-8.52802,-2.514857,-19.110001,-9.87,5.11,1729473575661.0,0.0
-3.768696,-9.037691,-2.861816,-19.950001,-11.34,6.72,1729473575680.0,0.0
-3.818945,-9.035298,-2.632105,-15.75,-7.49,5.18,1729473575702.0,0.0
-4.003192,-8.757731,-2.591427,-18.76,-5.39,2.38,1729473575722.0,0.0
-4.005585,-8.583055,-2.734996,-30.17,-4.76,-0.77,1729473575743.0,0.0
-3.787838,-8.987441,-3.108276,-38.150002,-4.62,-3.01,1729473575761.0,0.0
-3.699304,-9.035298,-3.172883,-24.92,-1.4,-3.22,1729473575781.0,0.0
-3.663411,-8.85823,-3.136991,-5.11,1.12,-2.45,1729473575801.0,0.0
-3.754339,-8.693125,-2.904887,7.42,3.57,-2.1,1729473575822.0,0.0
-4.046263,-8.563912,-2.679961,7.42,6.79,-2.31,1729473575843.0,0.0
-4.173083,-8.642875,-2.617748,-0.21,7.07,-2.52,1729473575862.0,0.0
-4.163511,-8.819944,-2.737389,-8.12,5.67,-3.08,1729473575882.0,0.0
-4.139583,-8.975478,-2.955136,-10.43,5.53,-3.99,1729473575902.0,0.0
-4.280759,-8.891729,-3.125026,-9.03,7.35,-6.02,1729473575924.0,0.0
-4.388437,-8.580662,-3.038885,-13.37,8.54,-8.33,1729473575943.0,0.0
-4.431508,-8.563912,-3.0006,-21.42,7.0,-9.8,1729473575962.0,0.0
-4.622933,-8.496914,-3.022135,-36.68,5.25,-12.18,1729473575982.0,0.0
-4.704289,-8.501699,-3.208775,-50.610001,2.73,-14.14,1729473576002.0,0.0
-4.395615,-8.520842,-3.534199,-55.439999,-3.57,-14.49,1729473576025.0,0.0
-4.024727,-8.652447,-3.78066,-47.599998,-6.86,-13.79,1729473576044.0,0.0
-3.938586,-8.463413,-3.938586,-29.4,-5.18,-13.02,1729473576062.0,0.0
-4.051049,-8.305488,-3.756732,-5.6,-0.35,-11.27,1729473576082.0,0.0
-4.103691,-8.133204,-3.59402,-4.83,0.7,-10.36,1729473576102.0,0.0
-4.134798,-8.204988,-3.519842,-10.08,0.7,-8.82,1729473576134.0,0.0
-3.964907,-8.305488,-3.52702,-16.24,-0.28,-7.21,1729473576145.0,0.0
-3.881158,-8.60459,-3.737589,-15.05,-0.35,-5.11,1729473576162.0,0.0
-3.881158,-8.688338,-3.730411,-7.21,1.96,-3.99,1729473576182.0,0.0
-4.115655,-8.700303,-3.656233,2.52,4.83,-2.1,1729473576202.0,0.0
-4.383651,-8.752945,-3.620341,7.14,5.67,-1.26,1729473576223.0,0.0
-4.335794,-8.702696,-3.512664,3.92,3.36,-1.61,1729473576243.0,0.0
-4.084548,-8.513663,-3.488736,-1.61,0.77,-3.01,1729473576262.0,0.0
-3.885944,-8.46102,-3.629912,-3.99,0.14,-5.18,1729473576282.0,0.0
-3.818945,-8.501699,-3.684947,-0.49,1.4,-7.77,1729473576304.0,0.0
-3.84048,-8.439486,-3.582055,8.33,2.8,-8.96,1729473576324.0,0.0
-3.869194,-8.276773,-3.419343,16.66,2.87,-9.8,1729473576343.0,0.0
-3.838088,-8.097312,-3.419343,16.940001,1.19,-10.36,1729473576366.0,0.0
-3.818945,-8.063812,-3.464807,9.38,-0.28,-10.29,1729473576382.0,0.0
-3.778267,-8.379664,-3.493521,-2.38,-1.89,-8.19,1729473576402.0,0.0
-3.718446,-8.640482,-3.620341,-6.86,-2.73,-8.19,1729473576422.0,0.0
-3.735196,-8.73141,-3.728018,-7.07,-1.96,-8.26,1729473576443.0,0.0
-3.67059,-8.73141,-3.775874,-5.18,-0.63,-8.82,1729473576461.0,0.0
-3.663411,-8.80798,-3.924229,-3.36,0.42,-10.01,1729473576482.0,0.0
-3.63709,-8.901299,-4.0008,-3.71,1.82,-12.6,1729473576501.0,0.0
-3.656233,-8.836694,-4.036692,-6.51,1.47,-16.940001,1729473576523.0,0.0
-3.548556,-8.805587,-3.761517,-8.05,-0.63,-20.440001,1729473576544.0,0.0
-3.495914,-8.879765,-3.129812,-7.7,-4.48,-24.290001,1729473576561.0,0.0
-3.404987,-8.721838,-3.105884,-4.83,-11.27,-28.49,1729473576581.0,0.0
-3.270989,-8.331808,-3.644269,-1.68,-19.18,-31.01,1729473576602.0,0.0
-2.916851,-7.889136,-4.17069,-3.29,-24.85,-31.92,1729473576626.0,0.0
-2.684747,-7.640282,-4.206582,-10.64,-25.48,-29.610001,1729473576644.0,0.0
-2.629712,-7.45125,-3.902694,-26.110001,-21.77,-25.83,1729473576662.0,0.0
-2.711068,-7.420143,-4.175476,-48.650002,-20.51,-24.15,1729473576683.0,0.0
-2.684747,-7.575676,-4.871787,-77.769997,-16.66,-22.26,1729473576701.0,0.0
-2.490928,-7.046863,-5.769095,-110.809998,-11.34,-21.98,1729473576723.0,0.0
-2.478964,-6.30748,-6.54437,-172.550003,0.14,-17.57,1729473576743.0,0.0
-2.447858,-6.305088,-7.255038,-207.759995,5.74,-14.91,1729473576761.0,0.0
-2.306681,-6.819544,-7.834101,-219.589996,10.01,-10.08,1729473576789.0,0.0
-2.096112,-6.951149,-8.4012,-203.0,15.4,-7.14,1729473576808.0,0.0
-2.081756,-6.553941,-8.456236,-174.089996,22.469999,-3.43,1729473576823.0,0.0
-2.285146,-6.496514,-7.980063,-150.779999,25.9,0.63,1729473576845.0,0.0
-2.435893,-6.410372,-7.353144,-138.460007,25.34,-0.35,1729473576862.0,0.0
-2.682354,-6.235696,-7.499106,-119.629997,20.860001,-0.07,1729473576881.0,0.0
-2.976671,-5.704489,-7.874779,-106.68,16.309999,-4.13,1729473576902.0,0.0
-3.799802,-5.206782,-8.489735,-116.199997,18.059999,-9.73,1729473576922.0,0.0
-6.041877,-5.974878,1.01695,-128.589996,16.1,-13.51,1729473576942.0,0.0
-8.044669,-6.865008,-9.164511,-184.869995,-1.4,-42.139999,1729473576962.0,0.0
-5.965307,-8.382057,-10.832308,-111.160004,-36.610001,-49.209999,1729473576981.0,0.0
-5.374279,-5.838487,-12.464212,-24.710001,-20.51,-60.34,1729473577003.0,0.0
-5.558527,-1.804188,-12.327823,28.280001,7.77,-38.990002,1729473577023.0,0.0
